 format: day,hour,value location:55_112 Start : 20200101 
11,1800,-1
11,1900,-2.2
11,2000,-1.7
11,2100,-1.1
11,2200,-0.8
11,2300,0.1
12,0,0.8
12,100,1.2
12,200,2.4
12,300,2.7
12,400,3.2
12,500,2.1
12,600,2.1
12,700,1.3
12,800,0.6
12,900,0.4
12,1000,0.5
12,1100,0.6
12,1200,1
12,1300,0.8
12,1400,0.5
12,1500,0.4
12,1600,0.4
12,1700,0.1
12,1800,-0.1
12,1900,-0.3
12,2000,-0.7
12,2100,-1
12,2200,-0.3
12,2300,0
13,0,-0.5
13,100,0.1
13,200,-0.1
13,300,-0.2
13,400,0.3
13,500,0.3
13,600,0
13,700,-1.1
13,800,-2.5
13,900,-3
13,1000,-3.5
13,1100,-3.9
13,1200,-3.5
13,1300,-3.4
13,1400,-3.7
13,1500,-4
13,1600,-4.2
13,1700,-3.9
13,1800,-4
13,1900,-4.7
13,2000,-3.7
13,2100,-3.1
13,2200,-3
13,2300,-2
14,0,-0.3
14,100,0.5
14,200,1.7
14,300,2.2
14,400,1.9
14,500,2.2
14,600,1.7
14,700,0.1
14,800,-0.9
14,900,-2.2
14,1000,-2.3
14,1100,-2.9
14,1200,-1.8
14,1300,-1.3
14,1400,-2.1
14,1500,-2.6
14,1600,-2.1
14,1700,-2.3
14,1800,-3
14,1900,-3.5
14,2000,-4.3
14,2100,-4.6
14,2200,-4.8
14,2300,-2
15,0,-0.5
15,100,0.2
15,200,0.6
15,300,1.8
15,400,2.6
15,500,1.6
15,600,1.4
15,700,0.2
15,800,-1.7
15,900,-2.3
15,1000,-2.7
15,1100,-3.5
15,1200,-3.1
15,1300,-3.6
15,1400,-4.6
15,1500,-5
15,1600,-5
15,1700,-5.3
15,1800,-4.7
15,1900,-5.3
15,2000,-4.7
15,2100,-5.3
15,2200,-4.8
15,2300,-2.8
16,0,-1
16,100,0.3
16,200,0.9
16,300,1.4
16,400,1.9
16,500,2.1
16,600,1.8
16,700,0.5
16,800,-0.2
16,900,-0.6
16,1000,-1.7
16,1100,-1.2
16,1200,-2
16,1300,-2.2
16,1400,-2.5
16,1500,-2.9
16,1600,-2.8
16,1700,-3.6
16,1800,-3.9
16,1900,-4
16,2000,-5.2
16,2100,-5.1
16,2200,-4.8
16,2300,-3.1
17,0,-1.1
17,100,0.4
17,200,1.5
17,300,2.7
17,400,3.6
17,500,3.1
17,600,2.3
17,700,1
17,800,-0.3
17,900,-1.6
17,1000,-2.2
17,1100,-2.5
17,1200,-2.8
17,1300,-2.3
17,1400,-2.5
17,1500,-2.4
17,1600,-2.7
17,1700,-2.6
17,1800,-2.7
17,1900,-2.6
17,2000,-2.9
17,2100,-4.7
17,2200,-4.1
17,2300,-1.8
18,0,1.8
18,100,3.3
18,200,3.9
18,300,4.7
18,400,5.2
18,500,4.7
18,600,4.2
18,700,3.1
18,800,0.1
18,900,-0.6
18,1000,-0.4
18,1100,0
18,1200,0
18,1300,-0.9
18,1400,-0.3
18,1500,-0.6
18,1600,-0.5
18,1700,-0.4
18,1800,0.1
18,1900,0.4
18,2000,0.7
18,2100,1.1
18,2200,0.5
18,2300,2
19,0,4.8
19,100,5.6
19,200,6.6
19,300,6.2
19,400,6.2
19,500,5.3
19,600,5.4
19,700,4.4
19,800,3.8
19,900,3.3
19,1000,2.5
19,1100,2.2
19,1200,1.7
19,1300,0.9
19,1400,1.7
19,1500,0.2
19,1600,0.9
19,1700,0.9
19,1800,-0.2
19,1900,0.2
19,2000,-0.3
19,2100,-1.3
19,2200,-1
19,2300,1.4
20,0,3.2
20,100,4.3
20,200,5.2
20,300,5.5
20,400,5.1
20,500,2.4
20,600,3
20,700,3.3
20,800,2.2
20,900,1.3
20,1000,0.9
20,1100,0
20,1200,-1
20,1300,-1.2
20,1400,-2
20,1500,-3.4
20,1600,-3.1
20,1700,-3.6
20,1800,-4.6
20,1900,-4.6
20,2000,-5.7
20,2100,-5.9
20,2200,-5.8
20,2300,-2.6
21,0,-0.4
21,100,1.4
21,200,2.3
21,300,2.7
21,400,4.1
21,500,4.1
21,600,4
21,700,1.9
21,800,0
21,900,-0.7
21,1000,-2
21,1100,-1.3
21,1200,-1.4
21,1300,-1.6
21,1400,-1.4
21,1500,-0.8
21,1600,-0.9
21,1700,-0.8
21,1800,-0.9
21,1900,-0.5
21,2000,0.1
21,2100,-0.3
21,2200,0.3
21,2300,0.9
22,0,1
22,100,1.4
22,200,1.7
22,300,1.8
22,400,2.1
22,500,2.8
22,600,3
22,700,2.7
22,800,2
22,900,1.6
22,1000,1.3
22,1100,1.2
22,1200,1.3
22,1300,0.9
22,1400,0.4
22,1500,1
22,1600,1.1
22,1700,1.8
22,1800,2.2
22,1900,2.1
22,2000,0
22,2100,0.2
22,2200,0
22,2300,2.7
23,0,4.3
23,100,5.6
23,200,6.7
23,300,8.5
23,400,8.4
23,500,8.3
23,600,7.1
23,700,5.7
23,800,4.7
23,900,4.2
23,1000,2.5
23,1100,2.3
23,1200,2.7
23,1300,1.8
23,1400,2.6
23,1500,1.5
23,1600,1.8
23,1700,0.5
23,1800,-0.3
23,1900,0.9
23,2000,1.1
23,2100,0.8
23,2200,-0.7
23,2300,1.7
24,0,2.8
24,100,3.7
24,200,4.5
24,300,5.3
24,400,6.7
24,500,5.8
24,600,4.8
24,700,3.2
24,800,1.3
24,900,0.4
24,1000,0.9
24,1100,0
24,1200,-0.3
24,1300,-1
24,1400,-1.2
24,1500,-1.4
24,1600,-2
24,1700,-2
24,1800,-1.8
24,1900,-1.7
24,2000,-1.6
24,2100,-1.4
24,2200,-1.3
24,2300,0.7
25,0,3.6
25,100,4.8
25,200,5.3
25,300,6.2
25,400,6.8
25,500,6.6
25,600,6
25,700,5.5
25,800,4
25,900,2.3
25,1000,2
25,1100,1.3
25,1200,1.5
25,1300,1.3
25,1400,0.4
25,1500,0.2
25,1600,-0.2
25,1700,0.2
25,1800,-0.5
25,1900,-1.1
25,2000,-0.9
25,2100,-1.1
25,2200,-0.9
25,2300,0.8
26,0,2.1
26,100,5.5
26,200,8.2
26,300,8.8
26,400,10
26,500,10
26,600,10
26,700,9.6
26,800,7.3
26,900,8.5
26,1000,8.8
26,1100,8.1
26,1200,7.3
26,1300,6.8
26,1400,6.5
26,1500,6.4
26,1600,6.3
26,1700,5.9
26,1800,5.8
26,1900,5.5
26,2000,5.4
26,2100,5.5
26,2200,5.6
26,2300,6
27,0,6.5
27,100,6.4
27,200,6.9
27,300,7.2
27,400,6.8
27,500,6.2
27,600,6.7
27,700,5.1
27,800,4.3
27,900,4.1
27,1000,3.3
27,1100,3.3
27,1200,3.3
27,1300,3.3
27,1400,3.5
27,1500,3.3
27,1600,3.6
27,1700,3.9
27,1800,3.9
27,1900,3.9
27,2000,3.7
27,2100,3.8
27,2200,3.7
27,2300,4.9
28,0,5.8
28,100,6.7
28,200,7.9
28,300,9.3
28,400,9.6
28,500,9.8
28,600,9.8
28,700,9
28,800,7.4
28,900,5.9
28,1000,5.3
28,1100,4.4
28,1200,5
28,1300,5
28,1400,5
28,1500,4.1
28,1600,4.1
28,1700,3.8
28,1800,3
28,1900,3.4
28,2000,2.7
28,2100,2.5
28,2200,2.9
28,2300,4.1
29,0,6.4
29,100,8.3
29,200,8.9
29,300,9.1
29,400,10.1
29,500,9.3
29,600,8.3
29,700,6.9
29,800,5.8
29,900,5.1
29,1000,4.8
29,1100,4.3
29,1200,3
29,1300,3
29,1400,2.4
29,1500,2.5
29,1600,1.9
29,1700,1.1
29,1800,0.5
29,1900,0.4
29,2000,0.7
29,2100,0.7
29,2200,1
29,2300,3.2
30,0,5.7
30,100,8
30,200,8.9
30,300,8.9
30,400,8.1
30,500,8.8
30,600,7.6
30,700,6.5
30,800,4.8
30,900,2.4
30,1000,2.7
30,1100,1.2
30,1200,2.1
30,1300,1.9
30,1400,1.9
30,1500,1.9
30,1600,1.3
30,1700,1.9
30,1800,1.9
30,1900,1.4
30,2000,1.1
30,2100,0.8
30,2200,1.1
30,2300,2.4
31,0,4
31,100,4.9
31,200,6.3
31,300,5.6
31,400,5.1
31,500,5.2
31,600,5.3
31,700,4.4
31,800,2.4
31,900,1.7
31,1000,0.7
31,1100,-0.2
31,1200,-0.2
31,1300,0.2
31,1400,-0.2
31,1500,-0.2
31,1600,-0.4
31,1700,-1.5
31,1800,-0.6
31,1900,-0.8
31,2000,0
31,2100,0.5
31,2200,1.5
31,2300,1.9
 Start : 20200201 ,,
1,0,2.9
1,100,4.6
1,200,6.1
1,300,6.9
1,400,7.6
1,500,8.1
1,600,7.2
1,700,5.6
1,800,4.4
1,900,3.4
1,1000,2.5
1,1100,0.9
1,1200,0
1,1300,-0.3
1,1400,0.4
1,1500,-1.1
1,1600,-1.3
1,1700,-1.3
1,1800,-2.1
1,1900,-2.1
1,2000,-2.4
1,2100,-3.1
1,2200,-3.1
1,2300,-0.1
2,0,2
2,100,4.1
2,200,5.1
2,300,5.5
2,400,5.6
2,500,6.3
2,600,5.6
2,700,3.8
2,800,2
2,900,0.5
2,1000,-0.2
2,1100,0.3
2,1200,0.5
2,1300,0.5
2,1400,1.2
2,1500,1.6
2,1600,1.1
2,1700,1.3
2,1800,1.3
2,1900,0.8
2,2000,0.3
2,2100,-0.8
2,2200,-1.5
2,2300,0.3
3,0,1.3
3,100,2.2
3,200,2.1
3,300,2.4
3,400,2.5
3,500,2.2
3,600,1.7
3,700,0.5
3,800,-0.8
3,900,-1.4
3,1000,-2.1
3,1100,-2.5
3,1200,-2.8
3,1300,-3.4
3,1400,-3.7
3,1500,-4.3
3,1600,-4.2
3,1700,-5.5
3,1800,-6.1
3,1900,-6.5
3,2000,-6
3,2100,-6.5
3,2200,-6
3,2300,-2.3
4,0,0.3
4,100,2.4
4,200,4
4,300,4.9
4,400,4.8
4,500,4.9
4,600,3.5
4,700,2.9
4,800,2.1
4,900,1.3
4,1000,1.4
4,1100,-0.6
4,1200,-1
4,1300,-0.9
4,1400,-2.9
4,1500,-4.3
4,1600,-4.9
4,1700,-5.7
4,1800,-6.1
4,1900,-6.8
4,2000,-7.3
4,2100,-7.6
4,2200,-7.4
4,2300,-6.7
5,0,-6.2
5,100,-6
5,200,-5.4
5,300,-4.8
5,400,-4.8
5,500,-4.9
5,600,-5.2
5,700,-5.7
5,800,-6.1
5,900,-5.9
5,1000,-5.9
5,1100,-6.1
5,1200,-6.6
5,1300,-7.4
5,1400,-8
5,1500,-8.8
5,1600,-8.5
5,1700,-9.7
5,1800,-9.9
5,1900,-10.2
5,2000,-10.6
5,2100,-10.8
5,2200,-10.2
5,2300,-8.5
6,0,-6.6
6,100,-4.8
6,200,-3.5
6,300,-2.6
6,400,-1.1
6,500,-1.3
6,600,-2.1
6,700,-3.1
6,800,-4.2
6,900,-5.6
6,1000,-6
6,1100,-6.8
6,1200,-6.8
6,1300,-7.9
6,1400,-8.1
6,1500,-8.5
6,1600,-8.6
6,1700,-7.4
6,1800,-6.3
6,1900,-5.8
6,2000,-5.5
6,2100,-5.1
6,2200,-4.6
6,2300,-3.2
7,0,-1.7
7,100,-0.1
7,200,1.2
7,300,2.1
7,400,1.9
7,500,2
7,600,0.9
7,700,0.6
7,800,-0.3
7,900,-0.2
7,1000,-0.3
7,1100,0
7,1200,0.4
7,1300,0.4
7,1400,0.6
7,1500,0
7,1600,0.1
7,1700,0.8
7,1800,0.9
7,1900,0.9
7,2000,0.5
7,2100,0.4
7,2200,0.1
7,2300,0.1
8,0,0.9
8,100,0.9
8,200,1.6
8,300,2.9
8,400,2.7
8,500,2.8
8,600,2.3
8,700,1.7
8,800,0.4
8,900,-0.5
8,1000,-1.9
8,1100,-2.2
8,1200,-1.8
8,1300,-2.1
8,1400,-1.7
8,1500,-3.5
8,1600,-3.8
8,1700,-4.8
8,1800,-5.4
8,1900,-5.5
8,2000,-4.3
8,2100,-4.3
8,2200,-4.1
8,2300,-1.7
9,0,0.7
9,100,2.2
9,200,3.4
9,300,3.5
9,400,5
9,500,4.5
9,600,4
9,700,3.7
9,800,2
9,900,0.4
9,1000,-0.3
9,1100,-0.8
9,1200,-1.5
9,1300,0.3
9,1400,1
9,1500,1.5
9,1600,2.2
9,1700,2.4
9,1800,1.7
9,1900,2
9,2000,1
9,2100,1
9,2200,0.5
9,2300,3.4
10,0,6
10,100,7.5
10,200,8.6
10,300,9.8
10,400,9.6
10,500,9.7
10,600,9.1
10,700,7.9
10,800,5.8
10,900,3
10,1000,2
10,1100,1.5
10,1200,0
10,1300,-0.2
10,1400,-0.6
10,1500,-0.7
10,1600,-1.1
10,1700,-0.8
10,1800,-1.2
10,1900,-1.6
10,2000,-1.3
10,2100,-1.7
10,2200,-1.3
10,2300,2.8
11,0,6.5
11,100,10
11,200,12.1
11,300,13.5
11,400,14.3
11,500,13.3
11,600,12.3
11,700,10.3
11,800,9.3
11,900,8.8
11,1000,6.3
11,1100,6.6
11,1200,6.6
11,1300,6.6
11,1400,6.8
11,1500,6.6
11,1600,6.7
11,1700,6.4
11,1800,5.6
11,1900,4.4
11,2000,4.2
11,2100,4.3
11,2200,4.3
11,2300,4.8
12,0,5.2
12,100,5.2
12,200,5.9
12,300,6.4
12,400,6.6
12,500,6.8
12,600,6.9
12,700,6.9
12,800,6.8
12,900,6.7
12,1000,6.5
12,1100,6.8
12,1200,6.6
12,1300,6.6
12,1400,6.4
12,1500,6.4
12,1600,5.9
12,1700,6
12,1800,6
12,1900,5.3
12,2000,4.7
12,2100,4.6
12,2200,4.9
12,2300,5.3
13,0,6.1
13,100,6.6
13,200,7.5
13,300,8.1
13,400,7.9
13,500,8.4
13,600,8.1
13,700,6.9
13,800,6.4
13,900,6.1
13,1000,5.9
13,1100,5.4
13,1200,4.1
13,1300,3.8
13,1400,3.7
13,1500,4.2
13,1600,4.2
13,1700,4.3
13,1800,4
13,1900,4.1
13,2000,4.2
13,2100,4.2
13,2200,4.2
13,2300,4.8
14,0,6
14,100,7.3
14,200,9.7
14,300,11.4
14,400,12.7
14,500,12.7
14,600,12.6
14,700,9.5
14,800,7.6
14,900,6.5
14,1000,5.4
14,1100,4.8
14,1200,4.2
14,1300,3.7
14,1400,3.2
14,1500,3
14,1600,3.5
14,1700,3.5
14,1800,3.7
14,1900,4.2
14,2000,2.9
14,2100,2.8
14,2200,5.2
14,2300,7.8
15,0,11.9
15,100,13.4
15,200,14.5
15,300,14.9
15,400,14.2
15,500,13.1
15,600,11.8
15,700,10.8
15,800,9.7
15,900,8
15,1000,6.4
15,1100,5.8
15,1200,4.4
15,1300,4.1
15,1400,3.5
15,1500,2.7
15,1600,1.1
15,1700,0.6
15,1800,0.3
15,1900,0.3
15,2000,0.3
15,2100,0.4
15,2200,0
15,2300,-0.4
16,0,-0.6
16,100,-0.9
16,200,-0.5
16,300,-1
16,400,-0.7
16,500,-0.5
16,600,-1.3
16,700,-1.5
16,800,-2.1
16,900,-2.6
16,1000,-2.2
16,1100,-3.1
16,1200,-3.3
16,1300,-3.1
16,1400,-2.5
16,1500,-2.2
16,1600,-2.4
16,1700,-3
16,1800,-3.4
16,1900,-3.6
16,2000,-4.5
16,2100,-4.7
16,2200,-4.9
16,2300,-4.8
17,0,-3.9
17,100,-3.3
17,200,-3.4
17,300,-3.3
17,400,-3.7
17,500,-4.2
17,600,-4.2
17,700,-4.3
17,800,-4.6
17,900,-4.6
17,1000,-4.8
17,1100,-5.2
17,1200,-4.9
17,1300,-4.1
17,1400,-4
17,1500,-4.1
17,1600,-3.9
17,1700,-4.2
17,1800,-4.7
17,1900,-6.4
17,2000,-6.6
17,2100,-6.7
17,2200,-5.9
17,2300,-3.8
18,0,-2.4
18,100,-1.3
18,200,-0.8
18,300,0
18,400,0.6
18,500,1.4
18,600,1.5
18,700,0.7
18,800,-0.4
18,900,-2.2
18,1000,-2.7
18,1100,-3.1
18,1200,-2.7
18,1300,-3.6
18,1400,-4.4
18,1500,-3.2
18,1600,-4.4
18,1700,-4.7
18,1800,-4.8
18,1900,-4.5
18,2000,-4.4
18,2100,-4.5
18,2200,-3.1
18,2300,-1.1
19,0,1.1
19,100,2.7
19,200,4.1
19,300,5.4
19,400,7.2
19,500,8
19,600,7.2
19,700,6.3
19,800,4.5
19,900,3.6
19,1000,3.1
19,1100,1.7
19,1200,1.3
19,1300,0.5
19,1400,0.4
19,1500,0
19,1600,0
19,1700,-0.1
19,1800,-0.8
19,1900,-0.7
19,2000,-0.8
19,2100,-1
19,2200,-0.2
19,2300,1.8
20,0,5.4
20,100,8
20,200,8.3
20,300,9.5
20,400,10.3
20,500,9.3
20,600,9.2
20,700,8.2
20,800,6.4
20,900,4.7
20,1000,3.6
20,1100,2.7
20,1200,1.9
20,1300,1.5
20,1400,1.1
20,1500,0.9
20,1600,1.4
20,1700,1.2
20,1800,1
20,1900,0.1
20,2000,-0.3
20,2100,0.3
20,2200,1.7
20,2300,4.1
21,0,6.7
21,100,8.3
21,200,9.9
21,300,12.1
21,400,12
21,500,12.3
21,600,10.9
21,700,10.4
21,800,10
21,900,9.3
21,1000,7.3
21,1100,7.5
21,1200,6.8
21,1300,6.6
21,1400,7.2
21,1500,7.5
21,1600,6.3
21,1700,5.3
21,1800,4.8
21,1900,3.9
21,2000,3.9
21,2100,4.2
21,2200,4.3
21,2300,5.3
22,0,6.4
22,100,8.3
22,200,8.6
22,300,7.5
22,400,7.5
22,500,7.1
22,600,5.6
22,700,4.8
22,800,3.4
22,900,2.6
22,1000,2.3
22,1100,2.4
22,1200,2.3
22,1300,1.8
22,1400,1.7
22,1500,1.1
22,1600,0.8
22,1700,-0.7
22,1800,-1.6
22,1900,-1.9
22,2000,-2.3
22,2100,-2.2
22,2200,-1.1
22,2300,1.7
23,0,4.2
23,100,5.3
23,200,6
23,300,7.1
23,400,6.6
23,500,7.4
23,600,7.3
23,700,6.2
23,800,4
23,900,3.1
23,1000,2.8
23,1100,0.6
23,1200,0.1
23,1300,0
23,1400,-0.2
23,1500,-0.1
23,1600,-0.7
23,1700,-1.2
23,1800,-1.2
23,1900,-1.7
23,2000,-1.1
23,2100,-1.9
23,2200,0
23,2300,2.7
24,0,5.9
24,100,10.1
24,200,11.4
24,300,12.6
24,400,12.7
24,500,13.6
24,600,11.8
24,700,11.6
24,800,8.9
24,900,7.6
24,1000,7.5
24,1100,6.8
24,1200,7.2
24,1300,6.1
24,1400,5.9
24,1500,6.2
24,1600,5.9
24,1700,5.8
24,1800,5.6
24,1900,5.1
24,2000,4.4
24,2100,4.7
24,2200,5.1
24,2300,5.3
25,0,5.5
25,100,5.7
25,200,5.8
25,300,6.3
25,400,6.8
25,500,6.8
25,600,7.5
25,700,7.6
25,800,7.6
25,900,7.6
25,1000,7.5
25,1100,7.5
25,1200,7.4
25,1300,7
25,1400,6.1
25,1500,5.2
25,1600,4.2
25,1700,3.3
25,1800,1.8
25,1900,2.8
25,2000,3.1
25,2100,3.2
25,2200,3.3
25,2300,5.6
26,0,7.5
26,100,9
26,200,9.9
26,300,9.8
26,400,9.8
26,500,9.1
26,600,8.6
26,700,7.4
26,800,5
26,900,4
26,1000,3.5
26,1100,3.6
26,1200,3.5
26,1300,4
26,1400,3.9
26,1500,3.4
26,1600,2.7
26,1700,2
26,1800,1.3
26,1900,0.9
26,2000,0.6
26,2100,-0.2
26,2200,1
26,2300,3.8
27,0,6.4
27,100,8.1
27,200,9.1
27,300,9.2
27,400,9.7
27,500,10.4
27,600,10.4
27,700,8.7
27,800,6.4
27,900,5
27,1000,4
27,1100,2.7
27,1200,2.4
27,1300,1.5
27,1400,0.8
27,1500,1.6
27,1600,2.7
27,1700,2.8
27,1800,3.1
27,1900,3
27,2000,3.1
27,2100,3.3
27,2200,3.8
27,2300,3.5
28,0,3.5
28,100,3
28,200,3
28,300,3.3
28,400,4.1
28,500,5.4
28,600,6.5
28,700,6.4
28,800,6
28,900,5.9
28,1000,5.7
28,1100,5.6
28,1200,5.6
28,1300,5.5
28,1400,5.4
28,1500,5.3
28,1600,5.1
28,1700,5.2
28,1800,5
28,1900,4.9
28,2000,5
28,2100,5.1
28,2200,5.3
28,2300,5.7
29,0,6.3
29,100,7.6
29,200,8.2
29,300,9.2
29,400,10.3
29,500,10.1
29,600,9.5
29,700,9.1
29,800,6.9
29,900,5.2
29,1000,4.6
29,1100,3.6
29,1200,3.4
29,1300,2.8
29,1400,2.1
29,1500,1.8
29,1600,1.6
29,1700,2.2
29,1800,1.3
29,1900,2.8
29,2000,2.5
29,2100,2.8
29,2200,3.6
29,2300,4.9
 Start : 20200301 ,,
1,0,5.9
1,100,7.8
1,200,8.3
1,300,7.2
1,400,6.2
1,500,6.7
1,600,6.2
1,700,5.8
1,800,5.6
1,900,4.5
1,1000,4.9
1,1100,4.9
1,1200,4.8
1,1300,4.7
1,1400,4.4
1,1500,4
1,1600,4
1,1700,3.3
1,1800,2.6
1,1900,2.3
1,2000,1.6
1,2100,1.3
1,2200,1.8
1,2300,2.9
2,0,3.6
2,100,3.8
2,200,4.6
2,300,4.9
2,400,4.8
2,500,4.7
2,600,5.3
2,700,4.6
2,800,3.6
2,900,2.1
2,1000,1.8
2,1100,1.7
2,1200,1.7
2,1300,0.6
2,1400,0.2
2,1500,-0.8
2,1600,-0.4
2,1700,-0.7
2,1800,-0.7
2,1900,-0.7
2,2000,-0.4
2,2100,0
2,2200,1.5
2,2300,3.5
3,0,5.7
3,100,8.5
3,200,9.8
3,300,11.1
3,400,11.1
3,500,8.3
3,600,7.7
3,700,6
3,800,5
3,900,4
3,1000,3.5
3,1100,2.7
3,1200,2.4
3,1300,2.3
3,1400,2.3
3,1500,2.7
3,1600,3
3,1700,3.4
3,1800,3.8
3,1900,3.4
3,2000,3.1
3,2100,2.7
3,2200,3.4
3,2300,4
4,0,4.1
4,100,4.9
4,200,4.3
4,300,4.3
4,400,3.9
4,500,3.2
4,600,1.8
4,700,1.2
4,800,0.7
4,900,0.7
4,1000,0.8
4,1100,0.5
4,1200,0.6
4,1300,0.6
4,1400,0.7
4,1500,0.5
4,1600,0.2
4,1700,0
4,1800,-0.3
4,1900,-0.8
4,2000,-1.3
4,2100,-1.4
4,2200,-0.3
4,2300,0.8
5,0,2
5,100,2.6
5,200,4.1
5,300,4.2
5,400,5.1
5,500,4.4
5,600,4.6
5,700,3.5
5,800,2.7
5,900,1.2
5,1000,0
5,1100,0
5,1200,-0.7
5,1300,-0.9
5,1400,-1.2
5,1500,-1.2
5,1600,-1
5,1700,-1.6
5,1800,-2.9
5,1900,-3.9
5,2000,-4.1
5,2100,-4
5,2200,-1.8
5,2300,2.3
6,0,4.3
6,100,5.6
6,200,7.1
6,300,7.6
6,400,8.4
6,500,8.5
6,600,7.9
6,700,6.6
6,800,4.7
6,900,3.1
6,1000,2.4
6,1100,2
6,1200,1.3
6,1300,0.8
6,1400,1.2
6,1500,0.6
6,1600,0
6,1700,-0.7
6,1800,-1
6,1900,-0.5
6,2000,-0.4
6,2100,0.4
6,2200,1
6,2300,3.8
7,0,6.7
7,100,7.6
7,200,9.1
7,300,10.3
7,400,11.4
7,500,10.4
7,600,10.1
7,700,9
7,800,7.3
7,900,4.5
7,1000,3.4
7,1100,3
7,1200,2.5
7,1300,1.6
7,1400,0.9
7,1500,0.6
7,1600,0.3
7,1700,-0.4
7,1800,-0.2
7,1900,-0.4
7,2000,-0.7
