 format: day,hour,value location:55_112 Start : 20200101 
14,1600,0.2
14,1700,0.4
14,1800,0.2
14,1900,0.3
14,2000,0.5
14,2100,0.7
14,2200,0.2
14,2300,0.9
15,0,1.5
15,100,2.6
15,200,2.8
15,300,3.1
15,400,2.5
15,500,3.2
15,600,2.4
15,700,1.8
15,800,0.9
15,900,0.5
15,1000,0.8
15,1100,0.1
15,1200,0.3
15,1300,0.7
15,1400,0.2
15,1500,0.2
15,1600,0.1
15,1700,0
15,1800,0.7
15,1900,0.3
15,2000,0
15,2100,0.3
15,2200,0.3
15,2300,0.1
16,0,1.6
16,100,1.2
16,200,2.6
16,300,2.6
16,400,2.8
16,500,2.2
16,600,2.3
16,700,2.8
16,800,0.4
16,900,1.1
16,1000,0.4
16,1100,0.8
16,1200,1.1
16,1300,0.7
16,1400,0.3
16,1500,0.5
16,1600,0.5
16,1700,0.4
16,1800,0.4
16,1900,0.3
16,2000,0.3
16,2100,0.2
16,2200,0
16,2300,0
17,0,0.3
17,100,0.5
17,200,1.4
17,300,1.9
17,400,2
17,500,2.7
17,600,2.8
17,700,2.5
17,800,1.2
17,900,0.7
17,1000,0.9
17,1100,0.3
17,1200,0.6
17,1300,0.7
17,1400,0.9
17,1500,0.5
17,1600,0.5
17,1700,0.7
17,1800,0.8
17,1900,0.6
17,2000,0.8
17,2100,0.5
17,2200,0.3
17,2300,0.5
18,0,0.7
18,100,2.7
18,200,3.5
18,300,3
18,400,2.3
18,500,2.7
18,600,2
18,700,1.3
18,800,0.2
18,900,0.4
18,1000,2.3
18,1100,2.4
18,1200,2.2
18,1300,1.9
18,1400,2
18,1500,1.6
18,1600,1.9
18,1700,1.7
18,1800,2.2
18,1900,1.9
18,2000,1.7
18,2100,1.3
18,2200,1.5
18,2300,1.4
19,0,1.9
19,100,2.3
19,200,3.1
19,300,2.9
19,400,3.4
19,500,3.2
19,600,2.8
19,700,1.7
19,800,1.5
19,900,0.6
19,1000,1
19,1100,0.7
19,1200,0.8
19,1300,0.6
19,1400,1.2
19,1500,0.4
19,1600,1.1
19,1700,0.1
19,1800,0.3
19,1900,1
19,2000,0
19,2100,0.4
19,2200,0.9
19,2300,0.5
20,0,1.5
20,100,3.1
20,200,3.1
20,300,2.5
20,400,3.5
20,500,2.1
20,600,2.6
20,700,3
20,800,3.5
20,900,2.6
20,1000,4.1
20,1100,4.9
20,1200,1.6
20,1300,2.1
20,1400,1.3
20,1500,0.5
20,1600,0.5
20,1700,0.3
20,1800,1
20,1900,0.4
20,2000,0.2
20,2100,0.6
20,2200,0.4
20,2300,0.2
21,0,0.9
21,100,1
21,200,1.8
21,300,1.5
21,400,1.7
21,500,1.8
21,600,1
21,700,1.5
21,800,0.4
21,900,0.2
21,1000,0.4
21,1100,0.3
21,1200,0.1
21,1300,0.8
21,1400,0.3
21,1500,0.3
21,1600,0.9
21,1700,0.4
21,1800,0.4
21,1900,0.6
21,2000,0.4
21,2100,0
21,2200,0.5
21,2300,0.2
22,0,1.1
22,100,1.2
22,200,1.3
22,300,2.2
22,400,1.4
22,500,1.4
22,600,1.2
22,700,1.3
22,800,1.2
22,900,0.4
22,1000,0.2
22,1100,0.9
22,1200,1.2
22,1300,0.1
22,1400,0.2
22,1500,0.2
22,1600,0.3
22,1700,1.7
22,1800,2
22,1900,1.3
22,2000,0.9
22,2100,0.6
22,2200,1.2
22,2300,1.2
23,0,3.1
23,100,4.1
23,200,2.7
23,300,2.6
23,400,3.3
23,500,2.9
23,600,3.2
23,700,3.6
23,800,1.5
23,900,1.2
23,1000,0.4
23,1100,0.5
23,1200,0.8
23,1300,0.8
23,1400,1.7
23,1500,1.3
23,1600,1.1
23,1700,0.8
23,1800,0.3
23,1900,1.1
23,2000,1.6
23,2100,1.8
23,2200,0.8
23,2300,1.2
24,0,3.8
24,100,2.4
24,200,2.4
24,300,2.5
24,400,1.9
24,500,3.1
24,600,2.4
24,700,2.3
24,800,0.7
24,900,0.8
24,1000,0.2
24,1100,0
24,1200,0.1
24,1300,0.4
24,1400,0
24,1500,0
24,1600,0
24,1700,0
24,1800,0
24,1900,0
24,2000,0
24,2100,0.2
24,2200,0.3
24,2300,0.4
25,0,0.8
25,100,1
25,200,1
25,300,1.3
25,400,1.5
25,500,2.1
25,600,1.6
25,700,1.1
25,800,1.5
25,900,0.8
25,1000,0.6
25,1100,0.5
25,1200,0.7
25,1300,0.4
25,1400,0.1
25,1500,0.1
25,1600,0.2
25,1700,0.4
25,1800,0.1
25,1900,0.5
25,2000,0.3
25,2100,0
25,2200,0.6
25,2300,0.8
26,0,1.7
26,100,1.6
26,200,1.7
26,300,2.7
26,400,2.7
26,500,2.7
26,600,1.7
26,700,1.2
26,800,0.4
26,900,1.5
26,1000,3.4
26,1100,2.7
26,1200,3
26,1300,2.8
26,1400,3.3
26,1500,4.3
26,1600,3.8
26,1700,3
26,1800,2.9
26,1900,1.6
26,2000,1.3
26,2100,1.2
26,2200,1
26,2300,1.4
27,0,1.9
27,100,3.8
27,200,2.5
27,300,2.8
27,400,3.5
27,500,3.9
27,600,2.5
27,700,3.3
27,800,1
27,900,1.8
27,1000,1.1
27,1100,3.1
27,1200,2.1
27,1300,2.8
27,1400,2.6
27,1500,3.8
27,1600,2.7
27,1700,3.2
27,1800,2.3
27,1900,1.6
27,2000,1.3
27,2100,0.8
27,2200,0.8
27,2300,1.1
28,0,1.6
28,100,2.2
28,200,1.9
28,300,1.9
28,400,2.5
28,500,2.5
28,600,1.5
28,700,1.8
28,800,1.5
28,900,0.6
28,1000,0.4
28,1100,0.5
28,1200,0
28,1300,0.1
28,1400,0.2
28,1500,0
28,1600,0
28,1700,0
28,1800,0.2
28,1900,0.2
28,2000,0.5
28,2100,0.1
28,2200,0.5
28,2300,0.1
29,0,1
29,100,1.2
29,200,2.2
29,300,2
29,400,2.5
29,500,1.9
29,600,2.8
29,700,1.9
29,800,2.2
29,900,0.9
29,1000,0.9
29,1100,0.9
29,1200,0.1
29,1300,0.4
29,1400,0.6
29,1500,0.2
29,1600,0.2
29,1700,0
29,1800,0.1
29,1900,0.1
29,2000,0
29,2100,0.2
29,2200,0.6
29,2300,0
30,0,1.5
30,100,1.2
30,200,2
30,300,2.6
30,400,2.6
30,500,2.6
30,600,3.2
30,700,2.9
30,800,1.1
30,900,0.2
30,1000,1.3
30,1100,0.9
30,1200,1
30,1300,1.2
30,1400,2.1
30,1500,2.2
30,1600,0.9
30,1700,2.6
30,1800,2.1
30,1900,1.9
30,2000,1.3
30,2100,0.9
30,2200,1.4
30,2300,1.4
31,0,2.1
31,100,2.1
31,200,2.3
31,300,1.6
31,400,2.2
31,500,1.4
31,600,2.2
31,700,2.1
31,800,1.1
31,900,1.4
31,1000,1.5
31,1100,1.7
31,1200,2
31,1300,1.8
31,1400,2
31,1500,2.4
31,1600,2.8
31,1700,1.2
31,1800,2.7
31,1900,2.3
31,2000,2.7
31,2100,2.8
31,2200,1.9
31,2300,2.5
 Start : 20200201 ,,
1,0,1.5
1,100,2.6
1,200,2.2
1,300,2.6
1,400,2.4
1,500,2.7
1,600,2.4
1,700,2
1,800,2.1
1,900,2.2
1,1000,1.2
1,1100,1.2
1,1200,0.4
1,1300,0.2
1,1400,1.3
1,1500,1
1,1600,1
1,1700,0.7
1,1800,1.3
1,1900,0.9
1,2000,0.2
1,2100,0.9
1,2200,1.1
1,2300,1.2
2,0,1.4
2,100,2.1
2,200,1.8
2,300,1.8
2,400,3
2,500,1.8
2,600,1.5
2,700,1.2
2,800,0.8
2,900,0.6
2,1000,0.7
2,1100,1.1
2,1200,2.4
2,1300,1.6
2,1400,1.2
2,1500,0.5
2,1600,2.9
2,1700,2.6
2,1800,3.8
2,1900,4.1
2,2000,2.3
2,2100,2
2,2200,0.4
2,2300,1.5
3,0,2.2
3,100,3.5
3,200,4
3,300,3.9
3,400,4.2
3,500,3.8
3,600,3.1
3,700,3.4
3,800,0.4
3,900,0.6
3,1000,1.5
3,1100,1.4
3,1200,1.2
3,1300,1.5
3,1400,0.7
3,1500,0.5
3,1600,1
3,1700,0.5
3,1800,0.8
3,1900,0.2
3,2000,0.6
3,2100,0.3
3,2200,0.1
3,2300,0.9
4,0,2
4,100,1.6
4,200,2.5
4,300,2.5
4,400,2.4
4,500,2.9
4,600,2.8
4,700,2.5
4,800,2.6
4,900,1.3
4,1000,1.6
4,1100,5.3
4,1200,3.7
4,1300,4.2
4,1400,6.1
4,1500,5.9
4,1600,4.3
4,1700,4
4,1800,2.7
4,1900,4.4
4,2000,3.7
4,2100,2.5
4,2200,2.1
4,2300,4.1
5,0,4
5,100,4.7
5,200,4.3
5,300,4.2
5,400,4.4
5,500,4.3
5,600,4.5
5,700,4.1
5,800,3.1
5,900,3.7
5,1000,3.3
5,1100,2.9
5,1200,2.9
5,1300,2.1
5,1400,2.4
5,1500,1.3
5,1600,1.8
5,1700,0.5
5,1800,0.1
5,1900,0.4
5,2000,0.6
5,2100,0.4
5,2200,0.2
5,2300,1
6,0,1.2
6,100,1.5
6,200,1.4
6,300,1.8
6,400,1.4
6,500,2.7
6,600,2.5
6,700,2.4
6,800,1.3
6,900,0.4
6,1000,0.6
6,1100,0.5
6,1200,0.9
6,1300,0.4
6,1400,0.2
6,1500,0.5
6,1600,0.3
6,1700,0.5
6,1800,0.9
6,1900,0.6
6,2000,0.1
6,2100,0.9
6,2200,0.4
6,2300,0.4
7,0,0.5
7,100,1.9
7,200,2.1
7,300,1.8
7,400,1.9
