 format: day,hour,value location:55_112 Start : 20200101 
9,500,68
9,600,72
9,700,73
9,800,84
9,900,87
9,1000,87
9,1100,89
9,1200,90
9,1300,92
9,1400,95
9,1500,95
9,1600,95
9,1700,96
9,1800,97
9,1900,97
9,2000,97
9,2100,96
9,2200,95
9,2300,94
10,0,83
10,100,73
10,200,68
10,300,67
10,400,67
10,500,47
10,600,53
10,700,62
10,800,74
10,900,80
10,1000,80
10,1100,82
10,1200,87
10,1300,91
10,1400,88
10,1500,91
10,1600,94
10,1700,95
10,1800,95
10,1900,93
10,2000,94
10,2100,95
10,2200,94
10,2300,91
11,0,84
11,100,79
11,200,76
11,300,69
11,400,61
11,500,56
11,600,65
11,700,70
11,800,72
11,900,73
11,1000,80
11,1100,80
11,1200,77
11,1300,77
11,1400,76
11,1500,77
11,1600,79
11,1700,78
11,1800,74
11,1900,83
11,2000,78
11,2100,77
11,2200,76
11,2300,70
12,0,68
12,100,65
12,200,60
12,300,60
12,400,54
12,500,61
12,600,59
12,700,65
12,800,68
12,900,68
12,1000,65
12,1100,63
12,1200,61
12,1300,70
12,1400,71
12,1500,72
12,1600,70
12,1700,72
12,1800,75
12,1900,78
12,2000,82
12,2100,86
12,2200,68
12,2300,65
13,0,65
13,100,58
13,200,58
13,300,60
13,400,47
13,500,47
13,600,50
13,700,56
13,800,65
13,900,67
13,1000,66
13,1100,74
13,1200,72
13,1300,74
13,1400,76
13,1500,78
13,1600,81
13,1700,79
13,1800,76
13,1900,82
13,2000,76
13,2100,73
13,2200,75
13,2300,73
14,0,67
14,100,55
14,200,52
14,300,53
14,400,55
14,500,54
14,600,64
14,700,71
14,800,69
14,900,70
14,1000,72
14,1100,75
14,1200,69
14,1300,67
14,1400,73
14,1500,77
14,1600,78
14,1700,71
14,1800,77
14,1900,76
14,2000,81
14,2100,85
14,2200,85
14,2300,70
15,0,65
15,100,56
15,200,55
15,300,55
15,400,51
15,500,52
15,600,53
15,700,59
15,800,71
15,900,75
15,1000,77
15,1100,83
15,1200,79
15,1300,80
15,1400,88
15,1500,87
15,1600,88
15,1700,89
15,1800,88
15,1900,90
15,2000,89
15,2100,91
15,2200,90
15,2300,81
16,0,65
16,100,52
16,200,44
16,300,42
16,400,36
16,500,38
16,600,39
16,700,48
16,800,53
16,900,54
16,1000,60
16,1100,57
16,1200,62
16,1300,63
16,1400,66
16,1500,69
16,1600,69
16,1700,76
16,1800,76
16,1900,79
16,2000,85
16,2100,85
16,2200,85
16,2300,84
17,0,71
17,100,61
17,200,50
17,300,43
17,400,40
17,500,44
17,600,53
17,700,53
17,800,61
17,900,67
17,1000,71
17,1100,70
17,1200,70
17,1300,70
17,1400,74
17,1500,73
17,1600,75
17,1700,74
17,1800,76
17,1900,77
17,2000,76
17,2100,85
17,2200,84
17,2300,79
18,0,54
18,100,42
18,200,35
18,300,28
18,400,28
18,500,38
18,600,39
18,700,33
18,800,48
18,900,61
18,1000,62
18,1100,66
18,1200,71
18,1300,76
18,1400,75
18,1500,77
18,1600,76
18,1700,77
18,1800,75
18,1900,75
18,2000,74
18,2100,74
18,2200,78
18,2300,73
19,0,62
19,100,58
19,200,57
19,300,56
19,400,56
19,500,65
19,600,53
19,700,59
19,800,62
19,900,66
19,1000,64
19,1100,62
19,1200,64
19,1300,69
19,1400,65
19,1500,77
19,1600,69
19,1700,74
19,1800,85
19,1900,81
19,2000,88
19,2100,95
19,2200,96
19,2300,82
20,0,62
20,100,55
20,200,40
20,300,45
20,400,53
20,500,84
20,600,81
20,700,53
20,800,59
20,900,59
20,1000,57
20,1100,51
20,1200,59
20,1300,53
20,1400,57
20,1500,65
20,1600,61
20,1700,68
20,1800,71
20,1900,70
20,2000,76
20,2100,75
20,2200,78
20,2300,62
21,0,45
21,100,37
21,200,36
21,300,35
21,400,30
21,500,28
21,600,25
21,700,48
21,800,54
21,900,58
21,1000,64
21,1100,60
21,1200,64
21,1300,65
21,1400,68
21,1500,71
21,1600,70
21,1700,72
21,1800,73
21,1900,66
21,2000,59
21,2100,71
21,2200,56
21,2300,59
22,0,67
22,100,65
22,200,72
22,300,80
22,400,81
22,500,78
22,600,81
22,700,80
22,800,77
22,900,78
22,1000,80
22,1100,78
22,1200,76
22,1300,78
22,1400,82
22,1500,79
22,1600,81
22,1700,78
22,1800,74
22,1900,74
22,2000,84
22,2100,83
22,2200,86
22,2300,75
23,0,68
23,100,57
23,200,56
23,300,50
23,400,51
23,500,52
23,600,57
23,700,65
23,800,71
23,900,75
23,1000,83
23,1100,85
23,1200,84
23,1300,86
23,1400,86
23,1500,90
23,1600,94
23,1700,94
23,1800,96
23,1900,92
23,2000,89
23,2100,90
23,2200,96
23,2300,84
24,0,71
24,100,70
24,200,69
24,300,58
24,400,56
24,500,62
24,600,65
24,700,67
24,800,76
24,900,82
24,1000,78
24,1100,81
24,1200,82
24,1300,86
24,1400,87
24,1500,90
24,1600,91
24,1700,93
24,1800,93
24,1900,94
24,2000,95
24,2100,94
24,2200,94
24,2300,91
25,0,77
25,100,72
25,200,72
25,300,71
25,400,72
25,500,72
25,600,74
25,700,77
25,800,82
25,900,89
25,1000,92
25,1100,93
25,1200,95
25,1300,91
25,1400,92
25,1500,91
25,1600,95
25,1700,94
25,1800,95
25,1900,97
25,2000,98
25,2100,98
25,2200,98
25,2300,93
26,0,86
26,100,73
26,200,63
26,300,60
26,400,52
26,500,50
26,600,55
26,700,51
26,800,61
26,900,51
26,1000,46
26,1100,48
26,1200,52
26,1300,56
26,1400,55
26,1500,55
26,1600,54
26,1700,55
26,1800,54
26,1900,56
26,2000,54
26,2100,54
26,2200,54
26,2300,51
27,0,51
27,100,51
27,200,48
27,300,47
27,400,55
27,500,60
27,600,57
27,700,73
27,800,84
27,900,86
27,1000,91
27,1100,91
27,1200,93
27,1300,94
27,1400,91
27,1500,92
27,1600,88
27,1700,84
27,1800,84
27,1900,84
27,2000,87
27,2100,87
27,2200,88
27,2300,80
28,0,75
28,100,69
28,200,66
28,300,62
28,400,59
28,500,54
28,600,48
28,700,53
28,800,60
28,900,70
28,1000,73
28,1100,78
28,1200,77
28,1300,79
28,1400,72
28,1500,76
28,1600,75
28,1700,73
28,1800,78
28,1900,71
28,2000,79
28,2100,79
28,2200,78
28,2300,70
29,0,65
29,100,55
29,200,57
29,300,52
29,400,46
29,500,45
29,600,53
29,700,60
29,800,66
29,900,71
29,1000,68
29,1100,77
29,1200,83
29,1300,83
29,1400,88
29,1500,90
29,1600,93
29,1700,96
29,1800,98
29,1900,98
29,2000,99
29,2100,99
29,2200,99
29,2300,93
30,0,63
30,100,51
30,200,50
30,300,45
30,400,42
30,500,40
30,600,45
30,700,57
30,800,63
30,900,75
30,1000,76
30,1100,85
30,1200,84
30,1300,85
30,1400,86
30,1500,87
30,1600,92
30,1700,90
30,1800,89
30,1900,91
30,2000,92
30,2100,89
30,2200,88
30,2300,81
31,0,73
31,100,66
31,200,56
31,300,57
31,400,62
31,500,61
31,600,59
31,700,59
31,800,66
31,900,68
31,1000,73
31,1100,79
31,1200,79
31,1300,77
31,1400,80
31,1500,82
31,1600,84
31,1700,87
31,1800,85
31,1900,87
31,2000,85
31,2100,82
31,2200,80
31,2300,80
 Start : 20200201 ,,
1,0,79
1,100,74
1,200,70
1,300,65
1,400,58
1,500,54
1,600,58
1,700,71
1,800,80
1,900,81
1,1000,84
1,1100,89
1,1200,87
1,1300,88
1,1400,80
1,1500,86
1,1600,85
1,1700,84
1,1800,88
1,1900,88
1,2000,88
1,2100,90
1,2200,93
1,2300,81
2,0,63
2,100,54
2,200,50
2,300,33
2,400,42
2,500,44
2,600,48
2,700,54
2,800,57
2,900,66
2,1000,71
2,1100,69
2,1200,69
2,1300,70
2,1400,69
2,1500,69
2,1600,80
2,1700,79
2,1800,77
2,1900,68
2,2000,66
2,2100,67
2,2200,71
2,2300,63
3,0,59
3,100,57
3,200,53
3,300,49
3,400,40
3,500,40
3,600,48
3,700,51
3,800,55
3,900,57
3,1000,63
3,1100,66
3,1200,67
3,1300,70
3,1400,68
3,1500,74
3,1600,73
3,1700,81
3,1800,81
3,1900,84
3,2000,81
3,2100,85
3,2200,84
3,2300,68
4,0,57
4,100,51
4,200,37
4,300,39
4,400,43
4,500,48
4,600,57
4,700,62
4,800,73
4,900,88
4,1000,91
4,1100,86
4,1200,83
4,1300,70
4,1400,63
4,1500,56
4,1600,60
4,1700,62
4,1800,59
4,1900,56
4,2000,59
4,2100,60
4,2200,57
4,2300,53
5,0,49
5,100,45
5,200,47
5,300,44
5,400,46
5,500,43
5,600,49
5,700,47
5,800,51
5,900,52
5,1000,54
5,1100,54
5,1200,58
5,1300,64
5,1400,64
5,1500,66
5,1600,59
5,1700,69
5,1800,69
5,1900,67
5,2000,65
5,2100,62
5,2200,57
5,2300,45
6,0,40
6,100,34
6,200,36
6,300,39
6,400,30
6,500,36
6,600,35
6,700,39
6,800,51
6,900,59
6,1000,61
6,1100,62
6,1200,63
6,1300,69
6,1400,72
6,1500,72
6,1600,75
6,1700,73
6,1800,69
6,1900,68
6,2000,67
6,2100,66
6,2200,68
6,2300,61
7,0,58
7,100,56
7,200,53
7,300,52
7,400,52
7,500,54
7,600,59
7,700,61
7,800,66
7,900,67
7,1000,70
7,1100,71
7,1200,72
7,1300,74
7,1400,77
7,1500,80
7,1600,81
7,1700,76
7,1800,77
7,1900,73
7,2000,70
7,2100,68
7,2200,69
7,2300,65
8,0,60
8,100,58
8,200,52
8,300,49
8,400,48
8,500,47
8,600,40
8,700,43
8,800,50
8,900,58
8,1000,65
8,1100,65
8,1200,66
8,1300,66
8,1400,65
8,1500,73
8,1600,73
8,1700,77
8,1800,76
8,1900,79
8,2000,74
8,2100,74
8,2200,75
8,2300,64
9,0,52
9,100,44
9,200,38
9,300,41
9,400,42
9,500,42
9,600,45
9,700,50
9,800,58
9,900,66
9,1000,70
9,1100,74
9,1200,81
9,1300,77
9,1400,76
9,1500,75
9,1600,72
9,1700,72
9,1800,77
9,1900,78
9,2000,86
9,2100,87
9,2200,93
9,2300,84
10,0,62
10,100,42
10,200,34
10,300,25
10,400,30
10,500,28
10,600,28
10,700,30
10,800,38
10,900,53
10,1000,53
10,1100,53
10,1200,57
10,1300,57
10,1400,57
10,1500,56
10,1600,60
10,1700,60
10,1800,64
10,1900,63
10,2000,60
10,2100,63
10,2200,65
10,2300,56
11,0,44
11,100,36
11,200,30
11,300,26
11,400,23
11,500,21
11,600,24
11,700,31
11,800,35
11,900,36
11,1000,48
11,1100,48
11,1200,47
11,1300,44
11,1400,45
11,1500,48
11,1600,51
11,1700,54
11,1800,65
11,1900,86
11,2000,92
11,2100,92
11,2200,94
11,2300,96
12,0,98
12,100,98
12,200,98
12,300,99
12,400,99
12,500,99
12,600,99
12,700,99
12,800,99
12,900,99
12,1000,99
12,1100,99
12,1200,99
12,1300,99
12,1400,99
12,1500,99
12,1600,99
12,1700,99
12,1800,99
12,1900,99
12,2000,99
12,2100,99
12,2200,99
12,2300,97
13,0,93
13,100,91
13,200,89
13,300,87
13,400,88
13,500,86
13,600,87
13,700,89
13,800,90
13,900,90
13,1000,91
13,1100,94
13,1200,98
13,1300,99
13,1400,99
13,1500,98
13,1600,97
13,1700,96
13,1800,97
13,1900,97
13,2000,97
13,2100,96
13,2200,96
13,2300,94
14,0,89
14,100,86
14,200,79
14,300,65
14,400,64
14,500,64
14,600,70
14,700,78
14,800,86
14,900,89
14,1000,92
14,1100,93
14,1200,95
14,1300,98
14,1400,98
14,1500,99
14,1600,99
14,1700,99
14,1800,95
14,1900,94
14,2000,94
14,2100,98
14,2200,87
14,2300,77
15,0,57
15,100,58
15,200,54
15,300,50
15,400,52
15,500,50
15,600,53
15,700,60
15,800,67
15,900,82
15,1000,95
15,1100,98
15,1200,97
15,1300,98
15,1400,98
15,1500,95
15,1600,97
15,1700,97
15,1800,97
15,1900,97
15,2000,98
15,2100,91
15,2200,85
15,2300,87
16,0,87
16,100,89
16,200,85
16,300,88
16,400,82
16,500,75
16,600,80
16,700,79
16,800,85
16,900,89
16,1000,78
16,1100,90
16,1200,85
16,1300,84
16,1400,75
16,1500,69
16,1600,68
16,1700,71
16,1800,74
16,1900,74
16,2000,90
16,2100,91
16,2200,87
16,2300,91
17,0,86
17,100,70
17,200,65
17,300,62
17,400,61
17,500,66
17,600,59
17,700,63
17,800,68
17,900,72
17,1000,75
17,1100,77
17,1200,78
17,1300,62
17,1400,61
17,1500,62
17,1600,61
17,1700,62
17,1800,61
17,1900,72
17,2000,76
17,2100,79
17,2200,75
17,2300,62
18,0,54
18,100,45
18,200,49
18,300,46
18,400,43
18,500,46
18,600,53
18,700,43
18,800,52
18,900,68
18,1000,67
18,1100,73
18,1200,71
18,1300,76
18,1400,84
18,1500,80
18,1600,87
18,1700,89
18,1800,89
18,1900,88
18,2000,86
18,2100,87
18,2200,83
18,2300,75
19,0,61
19,100,57
19,200,52
19,300,52
19,400,50
19,500,51
19,600,54
19,700,59
19,800,67
19,900,74
19,1000,78
19,1100,86
19,1200,88
19,1300,92
19,1400,93
19,1500,96
19,1600,96
19,1700,96
19,1800,99
19,1900,98
19,2000,99
19,2100,99
19,2200,99
19,2300,96
20,0,84
20,100,72
20,200,69
20,300,61
20,400,58
20,500,71
20,600,68
20,700,68
20,800,76
20,900,83
20,1000,89
20,1100,93
20,1200,94
20,1300,96
20,1400,96
20,1500,97
20,1600,98
20,1700,95
20,1800,98
20,1900,98
20,2000,99
20,2100,99
20,2200,97
20,2300,85
21,0,74
21,100,67
21,200,60
21,300,50
21,400,53
21,500,58
21,600,55
21,700,59
21,800,61
21,900,66
21,1000,91
21,1100,90
21,1200,97
21,1300,98
21,1400,97
21,1500,95
21,1600,92
21,1700,90
21,1800,87
21,1900,87
21,2000,87
21,2100,86
21,2200,86
21,2300,85
22,0,74
22,100,56
22,200,39
22,300,46
22,400,53
22,500,55
22,600,46
22,700,53
22,800,55
22,900,54
22,1000,56
22,1100,57
22,1200,58
22,1300,63
22,1400,58
22,1500,60
22,1600,59
22,1700,68
22,1800,74
22,1900,74
22,2000,75
22,2100,71
22,2200,69
22,2300,53
23,0,46
23,100,41
23,200,37
23,300,35
23,400,43
23,500,42
23,600,44
23,700,49
23,800,54
23,900,60
23,1000,64
23,1100,76
23,1200,79
23,1300,70
23,1400,76
23,1500,78
23,1600,80
23,1700,82
23,1800,80
23,1900,85
23,2000,85
23,2100,84
23,2200,77
23,2300,64
24,0,55
24,100,56
24,200,50
24,300,47
24,400,44
24,500,34
24,600,41
24,700,51
24,800,55
24,900,64
24,1000,65
24,1100,70
24,1200,69
24,1300,90
24,1400,96
24,1500,98
24,1600,96
24,1700,96
24,1800,96
24,1900,97
24,2000,95
24,2100,96
24,2200,95
24,2300,97
25,0,96
25,100,96
25,200,97
25,300,97
25,400,97
25,500,96
25,600,93
25,700,87
25,800,84
25,900,82
25,1000,81
25,1100,80
25,1200,79
25,1300,77
25,1400,78
25,1500,82
25,1600,83
25,1700,88
25,1800,96
25,1900,92
25,2000,91
25,2100,91
25,2200,92
25,2300,76
26,0,73
26,100,68
26,200,56
26,300,60
26,400,60
26,500,69
26,600,64
26,700,73
26,800,78
26,900,81
26,1000,83
26,1100,84
26,1200,86
26,1300,86
26,1400,88
26,1500,88
26,1600,90
26,1700,93
26,1800,93
26,1900,96
26,2000,97
26,2100,98
26,2200,99
26,2300,87
27,0,68
27,100,61
27,200,52
27,300,55
27,400,46
27,500,51
27,600,42
27,700,58
27,800,72
27,900,78
27,1000,81
27,1100,89
27,1200,90
27,1300,92
27,1400,94
27,1500,88
27,1600,83
27,1700,84
27,1800,82
27,1900,84
27,2000,85
27,2100,88
27,2200,85
27,2300,94
28,0,95
28,100,95
28,200,96
28,300,96
28,400,96
28,500,95
28,600,89
28,700,89
28,800,91
28,900,94
28,1000,94
28,1100,95
28,1200,95
28,1300,96
28,1400,97
28,1500,97
28,1600,98
28,1700,96
28,1800,97
28,1900,97
28,2000,98
28,2100,99
28,2200,98
28,2300,98
29,0,93
29,100,85
29,200,86
29,300,82
29,400,70
29,500,64
29,600,69
29,700,67
29,800,76
29,900,87
29,1000,85
29,1100,89
29,1200,94
29,1300,96
29,1400,97
29,1500,98
29,1600,98
29,1700,99
29,1800,99
29,1900,99
29,2000,99
29,2100,99
29,2200,99
29,2300,94
 Start : 20200301 ,,
1,0,90
1,100,83
1,200,76
1,300,80
1,400,81
1,500,76
1,600,77
1,700,79
1,800,75
1,900,79
1,1000,81
1,1100,79
1,1200,81
1,1300,75
1,1400,76
1,1500,78
1,1600,75
1,1700,76
1,1800,77
1,1900,72
1,2000,64
1,2100,67
1,2200,67
1,2300,62
2,0,59
2,100,58
2,200,55
2,300,53
2,400,49
2,500,49
2,600,46
2,700,48
2,800,51
2,900,65
2,1000,66
2,1100,69
2,1200,73
2,1300,79
2,1400,83
2,1500,88
2,1600,89
2,1700,91
2,1800,92
2,1900,93
2,2000,93
2,2100,91
2,2200,81
2,2300,73
3,0,63
3,100,49
3,200,47
3,300,49
3,400,53
3,500,60
3,600,68
3,700,72
3,800,75
3,900,76
3,1000,77
3,1100,83
3,1200,84
3,1300,84
3,1400,85
3,1500,82
3,1600,82
3,1700,80
3,1800,82
3,1900,72
3,2000,73
3,2100,71
3,2200,66
3,2300,64
4,0,52
4,100,45
4,200,55
4,300,51
4,400,45
4,500,58
4,600,60
4,700,58
4,800,63
4,900,61
4,1000,60
4,1100,56
4,1200,58
4,1300,61
4,1400,62
4,1500,63
4,1600,65
4,1700,65
4,1800,65
4,1900,62
4,2000,66
4,2100,69
4,2200,66
4,2300,58
5,0,50
5,100,44
5,200,42
5,300,39
5,400,34
5,500,48
5,600,45
5,700,48
5,800,51
5,900,57
5,1000,64
5,1100,63
5,1200,66
5,1300,66
5,1400,67
5,1500,67
5,1600,67
5,1700,71
5,1800,80
5,1900,85
5,2000,87
5,2100,88
5,2200,83
5,2300,61
6,0,44
6,100,38
6,200,35
6,300,31
6,400,37
6,500,39
6,600,40
6,700,44
6,800,55
6,900,60
6,1000,69
6,1100,72
6,1200,74
6,1300,77
6,1400,76
6,1500,80
6,1600,84
6,1700,86
6,1800,81
6,1900,76
6,2000,82
6,2100,78
6,2200,79
6,2300,63
7,0,42
7,100,46
7,200,43
7,300,38
7,400,39
7,500,44
7,600,42
7,700,41
7,800,45
7,900,63
7,1000,65
7,1100,74
7,1200,72
7,1300,75
7,1400,74
7,1500,76
7,1600,77
7,1700,83
7,1800,83
7,1900,84
7,2000,87
7,2100,89
7,2200,84
7,2300,67
8,0,48
8,100,44
8,200,33
8,300,31
8,400,25
8,500,31
8,600,31
8,700,39
8,800,56
8,900,69
8,1000,75
8,1100,77
8,1200,79
8,1300,79
8,1400,76
8,1500,73
8,1600,75
8,1700,75
8,1800,78
8,1900,78
8,2000,79
8,2100,83
8,2200,78
8,2300,62
9,0,52
9,100,44
9,200,35
9,300,42
9,400,37
9,500,33
9,600,35
9,700,45
9,800,48
9,900,51
9,1000,54
9,1100,55
9,1200,75
9,1300,91
9,1400,95
9,1500,96
9,1600,95
9,1700,94
9,1800,93
9,1900,94
9,2000,93
9,2100,94
9,2200,96
9,2300,96
10,0,96
10,100,95
10,200,95
10,300,88
10,400,89
10,500,86
10,600,83
10,700,79
10,800,67
10,900,67
10,1000,63
10,1100,60
10,1200,57
10,1300,53
10,1400,54
10,1500,55
10,1600,53
10,1700,55
10,1800,57
10,1900,54
10,2000,54
10,2100,49
10,2200,46
10,2300,44
11,0,43
11,100,40
11,200,40
11,300,40
11,400,39
11,500,41
11,600,38
11,700,46
11,800,45
11,900,50
11,1000,56
11,1100,58
11,1200,59
11,1300,66
11,1400,69
11,1500,73
11,1600,80
11,1700,85
11,1800,83
11,1900,86
11,2000,88
11,2100,87
11,2200,79
11,2300,64
12,0,54
12,100,42
12,200,28
12,300,20
12,400,20
12,500,20
12,600,27
12,700,46
12,800,61
12,900,68
12,1000,72
12,1100,75
12,1200,80
12,1300,79
12,1400,80
12,1500,78
12,1600,81
12,1700,83
12,1800,89
12,1900,79
12,2000,66
12,2100,65
12,2200,65
12,2300,69
13,0,46
13,100,37
13,200,32
13,300,35
13,400,35
13,500,33
13,600,31
13,700,37
13,800,39
13,900,47
13,1000,50
13,1100,57
13,1200,58
13,1300,56
13,1400,51
13,1500,52
13,1600,54
13,1700,58
13,1800,66
13,1900,66
13,2000,68
13,2100,63
13,2200,55
13,2300,52
14,0,43
14,100,32
14,200,29
14,300,29
14,400,34
14,500,45
14,600,47
14,700,45
14,800,58
14,900,66
14,1000,72
14,1100,76
14,1200,80
14,1300,85
14,1400,84
14,1500,82
14,1600,83
14,1700,83
14,1800,81
14,1900,83
14,2000,77
14,2100,82
14,2200,73
14,2300,68
15,0,66
15,100,40
15,200,27
15,300,29
15,400,27
15,500,30
15,600,33
15,700,39
15,800,40
15,900,39
15,1000,42
15,1100,44
15,1200,50
15,1300,53
15,1400,55
15,1500,59
15,1600,66
15,1700,68
15,1800,76
15,1900,66
15,2000,72
15,2100,75
15,2200,61
15,2300,53
16,0,42
16,100,34
16,200,26
16,300,28
16,400,30
16,500,28
16,600,30
16,700,40
16,800,49
16,900,60
16,1000,69
16,1100,73
16,1200,77
16,1300,79
16,1400,84
16,1500,82
16,1600,86
16,1700,88
16,1800,88
16,1900,88
16,2000,88
16,2100,87
16,2200,85
16,2300,84
17,0,84
17,100,84
17,200,79
17,300,77
17,400,71
17,500,67
17,600,66
17,700,52
17,800,63
17,900,80
17,1000,87
17,1100,94
17,1200,95
17,1300,97
17,1400,97
17,1500,99
17,1600,99
17,1700,99
17,1800,99
17,1900,99
17,2000,99
17,2100,99
17,2200,99
17,2300,99
18,0,77
18,100,55
18,200,29
18,300,22
18,400,20
18,500,18
18,600,20
18,700,20
18,800,25
18,900,28
18,1000,31
18,1100,31
18,1200,39
18,1300,51
18,1400,69
18,1500,85
18,1600,84
18,1700,81
18,1800,79
18,1900,77
18,2000,74
18,2100,75
18,2200,78
18,2300,84
19,0,57
19,100,62
19,200,58
19,300,48
19,400,46
19,500,43
19,600,48
19,700,48
19,800,53
19,900,59
19,1000,54
19,1100,60
19,1200,62
19,1300,61
19,1400,58
19,1500,58
19,1600,64
19,1700,73
19,1800,76
19,1900,79
19,2000,82
19,2100,80
19,2200,70
19,2300,55
20,0,38
20,100,29
20,200,26
20,300,23
20,400,22
20,500,25
20,600,26
20,700,32
20,800,39
20,900,48
20,1000,60
20,1100,60
20,1200,65
20,1300,69
20,1400,64
20,1500,66
20,1600,67
20,1700,67
20,1800,68
20,1900,71
20,2000,73
20,2100,74
20,2200,70
20,2300,70
21,0,65
21,100,60
21,200,59
21,300,58
21,400,55
21,500,59
21,600,61
21,700,70
21,800,76
21,900,80
21,1000,83
21,1100,84
21,1200,85
21,1300,87
21,1400,89
21,1500,93
21,1600,98
21,1700,96
21,1800,96
21,1900,96
21,2000,91
21,2100,77
21,2200,61
21,2300,48
22,0,45
22,100,40
22,200,36
22,300,35
22,400,25
22,500,25
22,600,22
22,700,28
22,800,30
22,900,44
22,1000,46
22,1100,52
22,1200,50
22,1300,44
22,1400,56
22,1500,55
22,1600,52
22,1700,57
22,1800,49
22,1900,56
22,2000,59
22,2100,68
22,2200,63
22,2300,46
23,0,35
23,100,43
23,200,-1
23,300,40
23,400,36
23,500,33
23,600,34
23,700,41
23,800,58
23,900,63
23,1000,61
23,1100,66
23,1200,69
23,1300,70
23,1400,77
23,1500,76
23,1600,79
23,1700,81
23,1800,85
23,1900,87
23,2000,91
23,2100,91
23,2200,78
23,2300,59
24,0,51
24,100,39
24,200,30
24,300,29
24,400,35
24,500,32
24,600,31
24,700,26
24,800,27
24,900,37
24,1000,51
24,1100,58
24,1200,60
24,1300,63
24,1400,64
24,1500,66
24,1600,58
24,1700,56
24,1800,63
24,1900,63
24,2000,61
24,2100,65
24,2200,55
24,2300,40
25,0,39
25,100,35
25,200,33
25,300,32
25,400,31
25,500,38
25,600,42
25,700,50
25,800,54
25,900,66
25,1000,69
25,1100,76
25,1200,75
25,1300,78
25,1400,78
25,1500,74
25,1600,78
25,1700,71
25,1800,75
25,1900,76
25,2000,75
25,2100,71
25,2200,62
25,2300,46
26,0,48
26,100,48
26,200,49
26,300,51
26,400,55
26,500,64
26,600,76
26,700,95
26,800,97
26,900,98
26,1000,98
26,1100,95
26,1200,96
26,1300,98
26,1400,99
26,1500,99
26,1600,99
26,1700,99
26,1800,99
26,1900,99
26,2000,99
26,2100,98
26,2200,96
26,2300,90
27,0,81
27,100,78
27,200,71
27,300,64
27,400,57
27,500,53
27,600,52
27,700,51
27,800,54
27,900,55
27,1000,54
27,1100,49
27,1200,47
27,1300,50
27,1400,50
27,1500,47
27,1600,43
27,1700,39
27,1800,28
27,1900,30
27,2000,33
27,2100,32
27,2200,33
27,2300,32
28,0,31
28,100,31
28,200,30
28,300,24
28,400,28
28,500,25
28,600,30
28,700,28
28,800,28
28,900,34
28,1000,59
28,1100,61
28,1200,58
28,1300,62
28,1400,60
28,1500,65
28,1600,71
28,1700,72
28,1800,71
28,1900,74
28,2000,79
28,2100,82
28,2200,63
28,2300,45
29,0,47
29,100,44
29,200,36
