 format: day,hour,value location:55_112 Start : 20180101 
21,400,4.5
21,500,3.5
21,600,2
21,700,0.6
21,800,-1.4
21,900,-1.6
21,1000,-2.1
21,1100,-1.9
21,1200,-1.6
21,1300,-1.5
21,1400,-1.5
21,1500,-2
21,1600,-2
21,1700,-2.3
21,1800,-1.7
21,1900,-1.5
21,2000,-1.2
21,2100,-0.5
21,2200,-0.7
21,2300,0.3
22,0,3.1
22,100,5.9
22,200,5.8
22,300,6.7
22,400,6.6
22,500,5.8
22,600,2.6
22,700,2.5
22,800,1.9
22,900,-0.8
22,1000,-1.1
22,1100,-2.1
22,1200,-2.7
22,1300,-3.6
22,1400,-4.8
22,1500,-5.7
22,1600,-7.7
22,1700,-8.2
22,1800,-8.5
22,1900,-8.5
22,2000,-8.1
22,2100,-9.5
22,2200,-10
22,2300,-10.1
23,0,-8.4
23,100,-7.7
23,200,-6.7
23,300,-7
23,400,-7
23,500,-7.7
23,600,-8.3
23,700,-9
23,800,-8.5
23,900,-8.8
23,1000,-9.1
23,1100,-9.2
23,1200,-9.2
23,1300,-9.7
23,1400,-10.5
23,1500,-11.2
23,1600,-11.3
23,1700,-11.4
23,1800,-11.6
23,1900,-12.1
23,2000,-12.7
23,2100,-13
23,2200,-12.4
23,2300,-11.7
24,0,-10.8
24,100,-9.3
24,200,-9.2
24,300,-8.8
24,400,-9
24,500,-9.4
24,600,-9.5
24,700,-9.8
24,800,-10.7
24,900,-11
24,1000,-11.1
24,1100,-11.2
24,1200,-11.6
24,1300,-12.1
24,1400,-12.4
24,1500,-12.8
24,1600,-12.5
24,1700,-12.2
24,1800,-12.4
24,1900,-12.9
24,2000,-12.9
24,2100,-12.4
24,2200,-12
24,2300,-10.6
25,0,-10.1
25,100,-9.9
25,200,-9.2
25,300,-8.8
25,400,-8.5
25,500,-8.5
25,600,-9.3
25,700,-9.6
25,800,-9.5
25,900,-10.2
25,1000,-11
25,1100,-11.6
25,1200,-11.8
25,1300,-11.7
25,1400,-11.4
25,1500,-11.3
25,1600,-11.4
25,1700,-11.7
25,1800,-12.2
25,1900,-12.6
25,2000,-13.9
25,2100,-13.8
25,2200,-13.3
25,2300,-12.1
26,0,-10.8
26,100,-10.1
26,200,-9.7
26,300,-9.7
26,400,-10.6
26,500,-10.7
26,600,-10.8
26,700,-11.6
26,800,-12.5
26,900,-13
26,1000,-13.2
26,1100,-13.6
26,1200,-14
26,1300,-14.2
26,1400,-14.8
26,1500,-15
26,1600,-14.4
26,1700,-15.2
26,1800,-16.1
26,1900,-15.6
26,2000,-15.1
26,2100,-14.8
26,2200,-14.4
26,2300,-11.9
27,0,-9.4
27,100,-7.8
27,200,-5.7
27,300,-5.6
27,400,-4.9
27,500,-3.9
27,600,-4.6
27,700,-6.4
27,800,-7.6
27,900,-8.3
27,1000,-8.2
27,1100,-7.6
27,1200,-7.7
27,1300,-7.2
27,1400,-7
27,1500,-6.3
27,1600,-5.8
27,1700,-5
27,1800,-5
27,1900,-5.4
27,2000,-7.1
27,2100,-7
27,2200,-7
27,2300,-5
28,0,-3.2
28,100,-2.2
28,200,-1.3
28,300,-0.9
28,400,-0.3
28,500,-1.7
28,600,-2.8
28,700,-3.3
28,800,-4.1
28,900,-4.9
28,1000,-5.3
28,1100,-6
28,1200,-6.5
28,1300,-6.6
28,1400,-6.3
28,1500,-6.9
28,1600,-7
28,1700,-6.6
28,1800,-7.7
28,1900,-8.1
28,2000,-9.3
28,2100,-10.6
28,2200,-9.5
28,2300,-8.5
29,0,-7.6
29,100,-6.4
29,200,-5.6
29,300,-4.8
29,400,-4.9
29,500,-4.9
29,600,-5.4
29,700,-5.9
29,800,-6.8
29,900,-6.5
29,1000,-6.2
29,1100,-5.2
29,1200,-5.7
29,1300,-6.6
29,1400,-7.4
29,1500,-8.6
29,1600,-9.2
29,1700,-9
29,1800,-10.1
29,1900,-10.6
29,2000,-12.1
29,2100,-12.4
29,2200,-10.2
29,2300,-7.3
30,0,-4
30,100,-1.4
30,200,0.2
30,300,0.4
30,400,0
30,500,-0.6
30,600,-1.5
30,700,-2.5
30,800,-2.3
30,900,-2.5
30,1000,-2.6
30,1100,-3
30,1200,-2.9
30,1300,-2.6
30,1400,-2.8
30,1500,-2.5
30,1600,-1.9
30,1700,-2.1
30,1800,-1.6
30,1900,-2.3
30,2000,-2.9
30,2100,-3.5
30,2200,-3.4
30,2300,-1.8
31,0,-0.2
31,100,0.7
31,200,1.5
31,300,1.2
31,400,1.1
31,500,0.4
31,600,0.2
31,700,-1.1
31,800,-1.2
31,900,-1.9
31,1000,-2
31,1100,-2.7
31,1200,-3.4
31,1300,-4.3
31,1400,-5.3
31,1500,-6.6
31,1600,-7.3
31,1700,-7.9
31,1800,-8.9
31,1900,-8.8
31,2000,-7.8
31,2100,-8.5
31,2200,-7.6
31,2300,-4.2
 Start : 20180201 ,,
1,0,-2.1
1,100,-0.4
1,200,1.3
1,300,1.1
1,400,1.6
1,500,0.9
1,600,0.5
1,700,-1
1,800,-2.6
1,900,-4
1,1000,-4.3
1,1100,-5.2
1,1200,-6.1
1,1300,-6.7
1,1400,-7.7
1,1500,-7.9
1,1600,-8.7
1,1700,-8.7
1,1800,-9.6
1,1900,-9.4
1,2000,-10.1
1,2100,-9.8
1,2200,-8.8
1,2300,-4.4
2,0,-1.3
2,100,0.5
2,200,2.3
2,300,2.8
2,400,3
2,500,2.8
2,600,1.6
2,700,-0.2
2,800,-2.8
2,900,-3.2
2,1000,-4.3
2,1100,-4.4
2,1200,-4.9
2,1300,-4.6
2,1400,-4.2
2,1500,-3
2,1600,-4.9
2,1700,-5.5
2,1800,-5.7
2,1900,-6
2,2000,-7.6
2,2100,-8.1
2,2200,-8.2
2,2300,-7.4
3,0,-6.4
3,100,-5.5
3,200,-4.6
3,300,-4.1
3,400,-4.2
3,500,-4.2
3,600,-4.6
3,700,-5.1
3,800,-5.9
3,900,-6.3
3,1000,-6.8
3,1100,-7.3
3,1200,-7.5
3,1300,-7.5
3,1400,-7.7
3,1500,-7.6
3,1600,-7.7
3,1700,-7.8
3,1800,-8.5
3,1900,-8.8
3,2000,-9.1
3,2100,-9.1
3,2200,-8.7
3,2300,-7.5
4,0,-6.8
4,100,-6.2
4,200,-5.3
4,300,-5.5
4,400,-4.8
4,500,-4.5
4,600,-4.8
4,700,-5.5
4,800,-5.9
4,900,-6.4
4,1000,-6.6
4,1100,-6.7
4,1200,-6.9
4,1300,-6.9
4,1400,-7.7
4,1500,-8.4
4,1600,-9.4
4,1700,-9.8
4,1800,-10.2
4,1900,-9.9
4,2000,-9.6
4,2100,-10
4,2200,-9.4
4,2300,-7.2
5,0,-6.1
5,100,-5.3
5,200,-4.8
5,300,-4.8
5,400,-5.4
5,500,-6.3
5,600,-6.3
5,700,-6.2
5,800,-6.7
5,900,-7.1
5,1000,-7.1
5,1100,-7.1
5,1200,-7.5
5,1300,-7.8
5,1400,-7.7
5,1500,-7.8
5,1600,-8.4
5,1700,-8.8
5,1800,-9.4
5,1900,-9.9
5,2000,-10.2
5,2100,-9.7
5,2200,-9.2
5,2300,-8.2
6,0,-7.6
6,100,-6
6,200,-4.6
6,300,-5.1
6,400,-5
6,500,-5.1
6,600,-6.1
6,700,-6.6
6,800,-7.3
6,900,-7.1
6,1000,-7
6,1100,-7.4
6,1200,-7.4
6,1300,-9.7
6,1400,-10.3
6,1500,-11.3
6,1600,-12
6,1700,-13
6,1800,-13.7
6,1900,-13.9
6,2000,-14.2
6,2100,-14
6,2200,-12.8
6,2300,-9.6
7,0,-7.2
7,100,-4.9
7,200,-3.5
7,300,-2.8
7,400,-2.5
7,500,-2.3
7,600,-2.5
7,700,-3.9
7,800,-4.6
7,900,-6.1
7,1000,-7.2
7,1100,-8.4
7,1200,-8.6
7,1300,-9.4
7,1400,-9.9
7,1500,-10.7
7,1600,-11
7,1700,-10.9
7,1800,-11.5
7,1900,-12.1
7,2000,-11.2
7,2100,-10.9
7,2200,-10.2
7,2300,-6.7
8,0,-3
8,100,-0.4
8,200,0.9
8,300,1.9
8,400,2.1
8,500,2.3
8,600,0.9
8,700,-0.9
8,800,-2.3
8,900,-3.9
8,1000,-5
8,1100,-6.2
8,1200,-7.4
8,1300,-8.1
8,1400,-8.4
8,1500,-8.8
8,1600,-7.8
8,1700,-6.6
8,1800,-5.4
8,1900,-5.4
8,2000,-5
8,2100,-4.5
8,2200,-3.5
8,2300,-2.2
9,0,0
9,100,2
9,200,5.4
9,300,6.7
9,400,7.2
9,500,7
9,600,6
9,700,4.8
9,800,1.3
9,900,0.3
9,1000,-0.6
9,1100,-0.9
9,1200,-1.6
9,1300,-1.7
9,1400,-1.4
9,1500,-1.6
9,1600,-1.2
9,1700,-0.9
9,1800,-0.3
9,1900,0.4
9,2000,1.1
9,2100,1.2
9,2200,2.2
9,2300,2.8
10,0,3.3
10,100,3.6
10,200,3.2
10,300,2.1
10,400,2
10,500,1.7
10,600,0
10,700,-1.4
10,800,-2.4
10,900,-3.3
10,1000,-4.3
10,1100,-5.2
10,1200,-5.4
10,1300,-5.8
10,1400,-6.2
10,1500,-5.6
10,1600,-6.2
10,1700,-7.8
10,1800,-7.5
10,1900,-8
10,2000,-6.3
10,2100,-5.9
10,2200,-6.6
10,2300,-5.4
11,0,-3.6
11,100,-2.3
11,200,-1
11,300,-0.7
11,400,-0.5
11,500,-1.5
11,600,-2.6
11,700,-3.1
11,800,-4.8
11,900,-4.9
11,1000,-5.2
11,1100,-5.2
11,1200,-5.1
11,1300,-5.4
11,1400,-5.6
11,1500,-6.1
11,1600,-7.4
11,1700,-9.3
11,1800,-10.7
11,1900,-11
11,2000,-10.7
11,2100,-9.7
11,2200,-8.6
11,2300,-6.9
12,0,-5.2
12,100,-3.6
12,200,-3
12,300,-3
12,400,-3.3
12,500,-3.2
12,600,-3.3
12,700,-3.3
12,800,-4.7
12,900,-4.7
12,1000,-4.9
12,1100,-4.8
12,1200,-4.6
12,1300,-4
12,1400,-3.8
12,1500,-5.5
12,1600,-6.4
12,1700,-5.9
12,1800,-7.5
12,1900,-7.8
12,2000,-10.6
12,2100,-9.9
12,2200,-8
12,2300,-5.6
13,0,-1.6
13,100,1
13,200,3.9
13,300,4.4
13,400,4.6
13,500,4.5
13,600,3.7
13,700,2.4
13,800,1.1
13,900,1
13,1000,1.2
13,1100,0.8
13,1200,0.8
13,1300,0.8
13,1400,1.8
13,1500,1.7
13,1600,1.5
13,1700,1.8
13,1800,2.5
13,1900,3.5
13,2000,4.1
13,2100,4.8
13,2200,5.5
13,2300,6.9
14,0,8
14,100,9.3
14,200,9.2
14,300,9.6
14,400,8.6
14,500,7
14,600,5
14,700,3.5
14,800,2.5
14,900,1.5
14,1000,0.9
14,1100,0
14,1200,-0.7
14,1300,-1.6
14,1400,-2.3
14,1500,-2.1
14,1600,-2.1
14,1700,-2.2
14,1800,-3.1
14,1900,-4
14,2000,-4.1
14,2100,-4.4
14,2200,-3.6
14,2300,-2
15,0,-0.8
15,100,1
15,200,1.7
15,300,2
15,400,1.9
15,500,1.7
15,600,0.8
15,700,-0.1
15,800,-1.3
15,900,-2.3
15,1000,-2.7
15,1100,-3.4
15,1200,-4
15,1300,-4.6
15,1400,-5.6
15,1500,-5.8
15,1600,-6.2
15,1700,-6.1
15,1800,-6
15,1900,-6.2
15,2000,-6.3
15,2100,-6.7
15,2200,-5.3
15,2300,-3.3
16,0,-0.5
16,100,1.6
16,200,3.5
16,300,4.1
16,400,4.2
16,500,5.3
16,600,3.4
16,700,1.9
16,800,0.1
16,900,-0.5
16,1000,-1.1
16,1100,-1.4
16,1200,-0.9
16,1300,-1.5
16,1400,-1.7
16,1500,-2.3
16,1600,-3.3
16,1700,-4.2
16,1800,-4.8
16,1900,-5.5
16,2000,-5.8
16,2100,-6.5
16,2200,-5
16,2300,-3.4
17,0,-1.6
17,100,-0.6
17,200,-0.2
17,300,0
17,400,-0.4
17,500,-0.8
17,600,-0.9
17,700,-1.4
17,800,-1.1
17,900,-2.1
17,1000,-3
17,1100,-3.6
17,1200,-3.7
17,1300,-4.2
17,1400,-4.4
17,1500,-4.5
17,1600,-4
17,1700,-3.1
17,1800,-3.7
17,1900,-4.4
17,2000,-5.6
17,2100,-5.1
17,2200,-3.9
17,2300,-2.1
18,0,-0.5
18,100,1.3
18,200,2.1
18,300,3.3
18,400,3.4
18,500,4.1
18,600,3.6
18,700,2.3
18,800,0
18,900,-1.7
18,1000,-2.7
18,1100,-2.8
18,1200,-2.7
18,1300,-2.5
18,1400,-2
18,1500,-2.6
18,1600,-2.7
18,1700,-3.2
18,1800,-3.7
18,1900,-4.1
18,2000,-4.5
18,2100,-4.7
18,2200,-3.4
18,2300,0
19,0,3
19,100,4.8
19,200,5.4
19,300,5.5
19,400,5.5
19,500,5
19,600,3.8
19,700,2.9
19,800,1.4
19,900,-0.1
19,1000,-1
19,1100,-1.6
19,1200,-2.2
19,1300,-3.2
19,1400,-3.6
19,1500,-3.2
19,1600,-3.6
19,1700,-3.4
19,1800,-4.3
19,1900,-5
19,2000,-4.9
19,2100,-3.7
19,2200,-3.2
19,2300,-0.3
20,0,1.7
20,100,3.9
20,200,5.1
20,300,4.8
20,400,5.3
20,500,4.4
20,600,3.3
20,700,2
20,800,1.9
20,900,1
20,1000,0.3
20,1100,-0.3
20,1200,-0.6
20,1300,-0.9
20,1400,-1.1
20,1500,-1.8
20,1600,-2.3
20,1700,-3
20,1800,-3.7
20,1900,-3.2
20,2000,-3.5
20,2100,-3.6
20,2200,-2.5
20,2300,-0.7
21,0,1.1
21,100,1.6
21,200,3.4
21,300,2.8
21,400,2.5
21,500,2.5
21,600,2.1
21,700,1.1
21,800,0.1
21,900,-1.8
21,1000,-3.4
21,1100,-4.6
21,1200,-5.3
21,1300,-5.1
21,1400,-5.3
21,1500,-5.4
21,1600,-5.7
21,1700,-6
21,1800,-6.1
21,1900,-5.9
21,2000,-5.4
21,2100,-4.7
21,2200,-2.3
21,2300,1.5
22,0,4
22,100,6.3
22,200,6.9
22,300,7.2
22,400,7.6
22,500,6.8
22,600,6.1
22,700,4.8
22,800,2.2
22,900,0.8
22,1000,0.2
22,1100,0.4
22,1200,0.3
22,1300,1.1
22,1400,1.5
22,1500,1.7
22,1600,1.8
22,1700,1.5
22,1800,0.8
22,1900,1
22,2000,-0.5
22,2100,-0.8
22,2200,0
22,2300,1.9
23,0,4.6
23,100,7.5
23,200,9.7
23,300,10.1
23,400,9.4
23,500,9.5
23,600,9.8
23,700,8.4
23,800,6.2
23,900,5.1
23,1000,4.3
23,1100,3.5
23,1200,3.8
23,1300,3.9
23,1400,3.9
23,1500,3.8
23,1600,3.5
23,1700,2.1
23,1800,1.5
23,1900,0.3
23,2000,-0.7
23,2100,-1.9
23,2200,-1.7
23,2300,0.1
24,0,2
24,100,2.9
24,200,4.6
24,300,5.4
24,400,6.1
24,500,6
24,600,5
24,700,2.8
24,800,0
24,900,-1.2
24,1000,-2.3
24,1100,-3.4
24,1200,-3
24,1300,-3.3
24,1400,-2.4
24,1500,-2.1
24,1600,-1.7
24,1700,-1.4
24,1800,-1.3
24,1900,-1.5
24,2000,-1.7
24,2100,-2
24,2200,-1.1
24,2300,0.1
25,0,2.3
25,100,5.1
25,200,6.5
25,300,6.1
25,400,6.2
25,500,5.6
25,600,5
25,700,3.6
25,800,0.9
25,900,-0.7
25,1000,-2
25,1100,-2.8
25,1200,-2.8
25,1300,-4
25,1400,-4.2
25,1500,-5
25,1600,-4.9
25,1700,-5.4
25,1800,-5.6
25,1900,-6.2
25,2000,-6.2
25,2100,-5.7
25,2200,-3.6
25,2300,-0.1
26,0,3.3
26,100,6.4
26,200,8.9
26,300,9.4
26,400,9
26,500,8.4
26,600,7.4
26,700,5.2
26,800,3.3
26,900,0.8
26,1000,-0.9
26,1100,-2.1
26,1200,-2.8
26,1300,-3.5
26,1400,-4.3
26,1500,-4.9
26,1600,-5
26,1700,-5
26,1800,-5.2
26,1900,-4.6
26,2000,-3.8
26,2100,-2.3
26,2200,-0.3
26,2300,2.1
27,0,4.9
27,100,7.2
27,200,8.9
27,300,9.1
27,400,9.3
27,500,9
27,600,8.8
27,700,8
27,800,7.5
27,900,5.3
27,1000,4
27,1100,2.9
27,1200,2.9
27,1300,2.6
27,1400,2.9
27,1500,3
27,1600,2.7
27,1700,2.4
27,1800,2.5
27,1900,2.3
27,2000,3.2
27,2100,3.5
27,2200,4.2
27,2300,5
28,0,6
28,100,6.3
28,200,5.8
28,300,6.4
28,400,5
28,500,4.9
28,600,4.8
28,700,4.9
28,800,5.1
28,900,4.8
28,1000,4.8
28,1100,1.8
28,1200,1.4
28,1300,1.1
28,1400,1
28,1500,1.4
28,1600,1.8
28,1700,2.2
28,1800,2.1
28,1900,2.8
28,2000,3.8
28,2100,2.2
28,2200,0.4
28,2300,0
 Start : 20180301 ,,
1,0,0
1,100,-0.3
1,200,-0.8
1,300,0.2
1,400,0.6
1,500,0.9
1,600,0.3
1,700,-0.6
1,800,-1.1
1,900,-1.7
1,1000,-2.1
1,1100,-2.3
1,1200,-2.4
1,1300,-2.9
1,1400,-3.2
1,1500,-3.7
1,1600,-4.5
1,1700,-4.8
1,1800,-5.5
1,1900,-6.5
1,2000,-6.8
1,2100,-7.5
1,2200,-4.9
1,2300,-3.1
2,0,-1
2,100,1.3
2,200,2.6
2,300,2.7
2,400,3.2
2,500,4.6
2,600,4.3
2,700,3.3
2,800,0.7
2,900,-1
2,1000,-1.7
2,1100,-2.1
2,1200,-1.9
2,1300,-1.8
2,1400,-1.9
2,1500,-1.6
2,1600,-1.4
2,1700,-1.1
2,1800,-1.4
2,1900,-2.3
2,2000,-3.2
2,2100,-2.7
2,2200,0.3
2,2300,3.6
3,0,6.5
3,100,9.5
3,200,11.9
3,300,14.9
3,400,15.6
3,500,15.1
3,600,15.8
3,700,14.6
3,800,11.3
3,900,10
3,1000,7.8
3,1100,8.2
3,1200,8.3
3,1300,7.9
3,1400,6.9
3,1500,7
3,1600,7.1
3,1700,8
3,1800,7.7
3,1900,7.5
3,2000,7.6
3,2100,7.7
3,2200,7.8
3,2300,7.1
4,0,10.4
4,100,11.4
4,200,11.1
4,300,12.8
4,400,13.5
4,500,15.1
4,600,14.7
4,700,14.1
4,800,12.9
4,900,13.1
4,1000,12.2
4,1100,11.1
4,1200,10.7
4,1300,10.3
4,1400,10.3
4,1500,9.8
4,1600,8.9
4,1700,7.8
4,1800,6.7
4,1900,5.6
4,2000,3.6
4,2100,3.7
4,2200,4
4,2300,4.3
5,0,5.3
5,100,5.6
5,200,6.7
5,300,7.4
5,400,7.8
5,500,8.5
5,600,9.7
5,700,8.9
5,800,7.9
5,900,5.6
5,1000,4.6
5,1100,3.3
5,1200,2.1
5,1300,1.2
5,1400,0.1
5,1500,-0.7
5,1600,-1.6
5,1700,-2.3
5,1800,-2.5
5,1900,-2.9
5,2000,-3.4
5,2100,-2.8
5,2200,-1.1
5,2300,1.6
6,0,3.9
6,100,5.8
6,200,7.2
6,300,8
6,400,8.6
