 format: day,hour,value location:55_113 Start : 20160301 
8,900,1.6
8,1000,1.9
8,1100,1.3
8,1200,1.3
8,1300,0.6
8,1400,-0.2
8,1500,-0.6
8,1600,-0.8
8,1700,-0.9
8,1800,-0.9
8,1900,-0.9
8,2000,-1.1
8,2100,-1
8,2200,-1.2
8,2300,-0.9
9,0,0
9,100,0.7
9,200,1.8
9,300,2.6
9,400,2.9
9,500,3
9,600,2.7
9,700,2.4
9,800,1.7
9,900,1.1
9,1000,0.4
9,1100,0.3
9,1200,0
9,1300,-0.2
9,1400,-0.8
9,1500,-1
9,1600,-0.9
9,1700,-0.9
9,1800,-1
9,1900,-1
9,2000,-1
9,2100,-1.9
9,2200,-2.1
9,2300,-1.5
10,0,0
10,100,0.2
10,200,0.6
10,300,1.3
10,400,1.9
10,500,1.8
10,600,2.2
10,700,2
10,800,1.5
10,900,0.5
10,1000,-0.2
10,1100,-0.5
10,1200,-0.5
10,1300,-0.5
10,1400,-0.3
10,1500,-0.5
10,1600,-0.4
10,1700,-0.7
10,1800,-1.6
10,1900,-2.8
10,2000,-3.2
10,2100,-3.7
10,2200,-4.2
10,2300,-2.2
11,0,0.1
11,100,1.1
11,200,1.6
11,300,2.3
11,400,2.5
11,500,2.6
11,600,2.4
11,700,2.4
11,800,2.1
11,900,0.9
11,1000,0
11,1100,-0.4
11,1200,-0.8
11,1300,-1.6
11,1400,-1.1
11,1500,-1.7
11,1600,-2.1
11,1700,-2.6
11,1800,-2.9
11,1900,-3.2
11,2000,-3.4
11,2100,-3
11,2200,-3.3
11,2300,-1.7
12,0,0.7
12,100,3.2
12,200,4.9
12,300,6.2
12,400,6.8
12,500,7.3
12,600,7.1
12,700,6.9
12,800,5.8
12,900,4.1
12,1000,3
12,1100,2.4
12,1200,2.4
12,1300,2.3
12,1400,1.8
12,1500,1.4
12,1600,1.2
12,1700,0.8
12,1800,0.6
12,1900,0.5
12,2000,0.4
12,2100,0.6
12,2200,0.9
12,2300,2.1
13,0,3.5
13,100,5
13,200,5.2
13,300,4
13,400,4.4
13,500,5.6
13,600,6.2
13,700,6.5
13,800,6
13,900,5.5
13,1000,3.8
13,1100,2.5
13,1200,2.1
13,1300,1.8
13,1400,1.4
13,1500,0.7
13,1600,1.2
13,1700,0.7
13,1800,0.8
13,1900,1.2
13,2000,1.2
13,2100,1
13,2200,0.5
13,2300,1.9
14,0,3.4
14,100,4.5
14,200,6.2
14,300,6.5
14,400,6.8
14,500,7
14,600,7
14,700,7
14,800,6.5
14,900,6
14,1000,4.6
14,1100,3.1
14,1200,2.7
14,1300,2
14,1400,1.9
14,1500,1.8
14,1600,1.2
14,1700,0.4
14,1800,-0.3
14,1900,-1.2
14,2000,-1.8
14,2100,-1.5
14,2200,-2
14,2300,0.5
15,0,4.2
15,100,6.3
15,200,8.2
15,300,10.2
15,400,10.5
15,500,11.3
15,600,10.6
15,700,9.7
15,800,8.2
15,900,6.9
15,1000,5.7
15,1100,5
15,1200,4.7
15,1300,4.1
15,1400,3.7
15,1500,3
15,1600,3.1
15,1700,2.8
15,1800,2.5
15,1900,2.7
15,2000,2.6
15,2100,2.3
15,2200,1.8
15,2300,2.8
16,0,5.7
16,100,8.7
16,200,10.7
16,300,11
16,400,12.7
16,500,12.8
16,600,13
16,700,12.2
16,800,11.1
16,900,8.6
16,1000,6.4
16,1100,4.7
16,1200,3.7
16,1300,2.4
16,1400,2.1
16,1500,2.4
16,1600,1.3
16,1700,0.4
16,1800,0
16,1900,-0.1
16,2000,-0.5
16,2100,0
16,2200,-0.2
16,2300,2.5
17,0,6.4
17,100,9.4
17,200,11.8
17,300,13.4
17,400,14.5
17,500,14.5
17,600,13.2
17,700,13
17,800,13
17,900,11.8
17,1000,11
17,1100,10.1
17,1200,10.1
17,1300,9.3
17,1400,8.8
17,1500,9
17,1600,8.7
17,1700,8.1
17,1800,8.8
17,1900,8.8
17,2000,8.9
17,2100,8.1
17,2200,8.7
17,2300,9.4
18,0,10.9
18,100,11.9
18,200,12.8
18,300,14.1
18,400,13.8
18,500,15.6
18,600,16.5
18,700,17
18,800,15.9
18,900,13.3
18,1000,10.3
18,1100,9.5
18,1200,8.5
18,1300,8.2
18,1400,8.1
18,1500,7.6
18,1600,7.2
18,1700,6.5
18,1800,6.7
18,1900,6
18,2000,5.5
18,2100,5.9
18,2200,5.4
18,2300,6.2
19,0,8.4
19,100,10.4
19,200,10.7
19,300,11.3
19,400,11.4
19,500,11.7
19,600,12
19,700,12.3
19,800,11.6
19,900,10.3
19,1000,8
19,1100,6.7
19,1200,6.6
19,1300,6
19,1400,5.3
19,1500,4.7
19,1600,5.1
19,1700,4.3
19,1800,3.8
19,1900,3.2
19,2000,2.5
19,2100,2
19,2200,3.8
19,2300,5.5
20,0,7.2
20,100,8.8
20,200,10.4
20,300,12.1
20,400,12.6
20,500,13.1
20,600,13.7
20,700,12.7
20,800,11.7
20,900,10.4
20,1000,9.1
20,1100,7.8
20,1200,6.5
20,1300,5.6
20,1400,4.8
20,1500,3.8
20,1600,3.5
20,1700,3.2
20,1800,2.8
20,1900,2.4
20,2000,1.4
20,2100,1.5
20,2200,1.8
20,2300,2.9
21,0,6.2
21,100,9.5
21,200,11.9
21,300,12.4
21,400,13.7
21,500,14.6
21,600,14.4
21,700,13.7
21,800,12.5
21,900,10.7
21,1000,8.1
21,1100,6.5
21,1200,5.5
21,1300,4.8
21,1400,4.5
21,1500,4.4
21,1600,3.7
21,1700,3.7
21,1800,3
21,1900,2.9
21,2000,2.8
21,2100,1.9
21,2200,2.4
21,2300,3.1
22,0,5
22,100,7.9
22,200,10.9
22,300,13.5
22,400,13.1
22,500,14
22,600,13
22,700,11.4
22,800,10.8
22,900,9.8
22,1000,7.5
22,1100,6.8
22,1200,6.4
22,1300,5.7
22,1400,5.7
22,1500,5.4
22,1600,5.4
22,1700,4.9
22,1800,4.8
22,1900,4.3
22,2000,4.5
22,2100,3.2
22,2200,3.3
22,2300,4.9
23,0,6.6
23,100,8
23,200,9.5
23,300,9.9
23,400,10
23,500,10
23,600,9
23,700,9
23,800,8.3
23,900,7.3
23,1000,6.6
23,1100,6.3
23,1200,6.1
23,1300,5.9
23,1400,5.2
23,1500,4.5
23,1600,3.8
23,1700,3.6
23,1800,2.9
23,1900,2.3
23,2000,1.6
23,2100,1
23,2200,0.6
23,2300,3.4
24,0,5.9
24,100,7.4
24,200,8.6
24,300,9.2
24,400,10.2
24,500,10.5
24,600,8.8
24,700,8.1
24,800,7.2
24,900,6.5
24,1000,4.8
24,1100,4.1
24,1200,3.5
24,1300,3
24,1400,3.1
24,1500,2.6
24,1600,2.5
24,1700,1.5
24,1800,2
24,1900,1
24,2000,0.3
24,2100,-1
24,2200,-0.6
24,2300,2
25,0,5.8
25,100,8.4
25,200,9.7
25,300,10.7
25,400,10.2
25,500,9.4
25,600,9.4
25,700,9.1
25,800,8.5
25,900,7.4
25,1000,5.4
25,1100,4.2
25,1200,3.5
25,1300,2.9
25,1400,2.8
25,1500,1.9
25,1600,1.4
25,1700,0.9
25,1800,0.8
25,1900,0.4
25,2000,-0.1
25,2100,-0.1
25,2200,-0.6
25,2300,2
26,0,4.9
26,100,6.7
26,200,8.4
26,300,9.3
26,400,9.9
26,500,10.2
26,600,10.3
26,700,9.9
26,800,8.3
26,900,7
26,1000,5.6
26,1100,4.5
26,1200,3.8
26,1300,3.6
26,1400,3.5
26,1500,3
26,1600,2.5
26,1700,2.2
26,1800,1.9
26,1900,0.9
26,2000,0.9
26,2100,0.3
26,2200,0.9
26,2300,3.2
27,0,6.2
27,100,8.3
27,200,10
27,300,11.7
27,400,12.7
27,500,12.8
27,600,11.7
27,700,10.9
27,800,10.3
27,900,9.3
27,1000,7.5
27,1100,6
27,1200,5.1
27,1300,4.5
27,1400,3.9
27,1500,3.7
27,1600,3.1
27,1700,1.6
27,1800,2
27,1900,1.5
27,2000,0.4
27,2100,0.3
27,2200,0.8
27,2300,3.4
28,0,6.9
28,100,9.6
28,200,12.3
28,300,13.6
28,400,14.8
28,500,16.200001
28,600,16.5
28,700,15.8
28,800,14.6
28,900,13.2
28,1000,10.8
28,1100,9.3
28,1200,8.5
28,1300,8
28,1400,7.7
28,1500,7.3
28,1600,7.1
28,1700,7.4
28,1800,7.6
28,1900,8.5
28,2000,8.7
28,2100,9.1
28,2200,9.4
28,2300,10.7
29,0,12.3
29,100,13.4
29,200,14.2
29,300,14.4
29,400,15.4
29,500,15.5
29,600,14.9
29,700,14
29,800,13.1
29,900,11.7
29,1000,11.2
29,1100,10.6
29,1200,10.2
29,1300,9.8
29,1400,9.2
29,1500,8.7
29,1600,7.4
29,1700,6.4
29,1800,4.9
29,1900,4.6
29,2000,3.8
29,2100,3.8
29,2200,5
29,2300,5.1
30,0,5.6
30,100,9.1
30,200,12.7
30,300,15.7
30,400,14.6
30,500,13.5
30,600,14.5
30,700,14.1
30,800,13.6
30,900,11.5
30,1000,9.3
30,1100,7.8
30,1200,6.5
30,1300,5.6
30,1400,5
30,1500,4.6
30,1600,4.3
30,1700,4.6
30,1800,3.9
30,1900,4.6
30,2000,4.3
30,2100,3.7
30,2200,4.3
30,2300,7.6
31,0,11.6
31,100,14.1
31,200,17
31,300,18.5
31,400,19.9
31,500,20.299999
31,600,19.299999
31,700,18.9
31,800,18.9
31,900,16
31,1000,12.3
31,1100,10.2
31,1200,9.1
31,1300,8
31,1400,6.9
31,1500,6.6
31,1600,5.6
31,1700,5.3
31,1800,5
31,1900,4.3
31,2000,4.3
31,2100,4.9
31,2200,6.1
31,2300,9.9
 ,,
