 format: day,hour,forecast,value  location:52_110 Start : 20160301 
1,2000,64,14
1,2000,67,13
1,2300,4,6
1,2300,7,8
1,2300,10,7
1,2300,13,5
1,2300,16,4
1,2300,19,3
1,2300,22,3
1,2300,25,6
1,2300,28,10
1,2300,31,11
1,2300,34,10
1,2300,37,9
1,2300,40,8
1,2300,43,8
1,2300,46,8
1,2300,49,12
1,2300,52,14
1,2300,55,15
1,2300,58,14
1,2300,61,14
1,2300,64,13
2,200,4,8
2,200,7,7
2,200,10,6
2,200,13,5
2,200,16,4
2,200,19,4
2,200,22,7
2,200,25,10
2,200,28,11
2,200,31,10
2,200,34,9
2,200,37,8
2,200,40,8
2,200,43,8
2,200,46,12
2,200,49,14
2,200,52,15
2,200,55,14
2,200,58,14
2,200,61,13
2,500,4,7
2,500,7,6
2,500,10,5
2,500,13,4
2,500,16,4
2,500,19,7
2,500,22,10
2,500,25,11
2,500,28,10
2,500,31,9
2,500,34,8
2,500,37,8
2,500,40,8
2,500,43,12
2,500,46,14
2,500,49,15
2,500,52,14
2,500,55,14
2,500,58,13
2,800,4,5
2,800,7,5
2,800,10,4
2,800,13,4
2,800,16,7
2,800,19,10
2,800,22,11
2,800,25,10
2,800,28,9
2,800,31,8
2,800,34,8
2,800,37,8
2,800,40,12
2,800,43,14
2,800,46,15
2,800,49,14
2,800,52,14
2,800,55,13
2,1100,4,5
2,1100,7,4
2,1100,10,4
2,1100,13,7
2,1100,16,10
2,1100,19,11
2,1100,22,10
2,1100,25,9
2,1100,28,8
2,1100,31,8
2,1100,34,8
2,1100,37,12
2,1100,40,14
2,1100,43,15
2,1100,46,14
2,1100,49,14
2,1100,52,13
2,1400,4,3
2,1400,7,3
2,1400,10,7
2,1400,13,10
2,1400,16,11
2,1400,19,10
2,1400,22,9
2,1400,25,8
2,1400,28,8
2,1400,31,8
2,1400,34,12
2,1400,37,14
2,1400,40,15
2,1400,43,14
2,1400,46,14
2,1400,49,13
2,1700,4,3
2,1700,7,7
2,1700,10,10
2,1700,13,11
2,1700,16,10
2,1700,19,9
2,1700,22,8
2,1700,25,8
2,1700,28,8
2,1700,31,12
2,1700,34,14
2,1700,37,15
2,1700,40,14
2,1700,43,14
2,1700,46,13
2,2000,4,7
2,2000,7,10
2,2000,10,12
2,2000,13,11
2,2000,16,9
2,2000,19,8
2,2000,22,8
2,2000,25,8
2,2000,28,12
2,2000,31,14
2,2000,34,15
2,2000,37,14
2,2000,40,13
2,2000,43,12
2,2000,46,12
2,2000,49,12
2,2000,52,13
2,2000,55,16
2,2000,58,14
2,2000,61,12
2,2000,64,10
2,2000,67,8
2,2300,4,10
2,2300,7,12
2,2300,10,11
2,2300,13,9
2,2300,16,8
2,2300,19,8
2,2300,22,8
2,2300,25,12
2,2300,28,14
2,2300,31,15
2,2300,34,14
2,2300,37,13
2,2300,40,12
2,2300,43,12
2,2300,46,12
2,2300,49,13
2,2300,52,16
2,2300,55,14
2,2300,58,12
2,2300,61,10
2,2300,64,8
3,200,4,12
3,200,7,10
3,200,10,9
3,200,13,8
3,200,16,8
3,200,19,8
3,200,22,12
3,200,25,14
3,200,28,15
3,200,31,14
3,200,34,13
3,200,37,12
3,200,40,12
3,200,43,12
3,200,46,13
3,200,49,16
3,200,52,14
3,200,55,12
3,200,58,10
3,200,61,8
3,500,4,10
3,500,7,9
3,500,10,8
3,500,13,8
3,500,16,8
3,500,19,12
3,500,22,14
3,500,25,15
3,500,28,14
3,500,31,13
3,500,34,12
3,500,37,12
3,500,40,12
3,500,43,13
3,500,46,16
3,500,49,14
3,500,52,12
3,500,55,10
3,500,58,8
3,800,4,9
3,800,7,8
3,800,10,8
3,800,13,8
3,800,16,12
3,800,19,14
3,800,22,15
3,800,25,14
3,800,28,13
3,800,31,12
3,800,34,12
3,800,37,12
3,800,40,13
3,800,43,16
3,800,46,14
3,800,49,12
3,800,52,8
3,800,55,6
3,1100,4,8
3,1100,7,8
3,1100,10,8
3,1100,13,12
3,1100,16,14
3,1100,19,15
3,1100,22,14
3,1100,25,13
3,1100,28,12
3,1100,31,12
3,1100,34,12
3,1100,37,13
3,1100,40,16
3,1100,43,14
3,1100,46,12
3,1100,49,8
3,1100,52,6
3,1400,4,8
3,1400,7,8
3,1400,10,12
3,1400,13,14
3,1400,16,15
3,1400,19,14
3,1400,22,13
3,1400,25,12
3,1400,28,12
3,1400,31,12
3,1400,34,13
3,1400,37,16
3,1400,40,14
3,1400,43,12
3,1400,46,8
3,1400,49,6
3,1700,4,8
3,1700,7,12
3,1700,10,14
3,1700,13,15
3,1700,16,14
3,1700,19,13
3,1700,22,12
3,1700,25,12
3,1700,28,12
3,1700,31,13
3,1700,34,16
3,1700,37,14
3,1700,40,12
3,1700,43,8
3,1700,46,6
3,2000,4,12
3,2000,7,14
3,2000,10,15
3,2000,13,14
3,2000,16,13
3,2000,19,12
3,2000,22,12
3,2000,25,12
3,2000,28,13
3,2000,31,16
3,2000,34,14
3,2000,37,12
3,2000,40,8
3,2000,43,6
3,2000,46,4
3,2000,49,2
3,2000,52,3
3,2000,55,9
3,2000,58,11
3,2000,61,8
3,2000,64,6
3,2000,67,4
3,2300,4,14
3,2300,7,15
3,2300,10,14
3,2300,13,13
3,2300,16,12
3,2300,19,12
3,2300,22,12
3,2300,25,13
3,2300,28,16
3,2300,31,14
3,2300,34,12
3,2300,37,8
3,2300,40,6
3,2300,43,4
3,2300,46,2
3,2300,49,3
3,2300,52,9
3,2300,55,11
3,2300,58,8
3,2300,61,6
3,2300,64,4
4,200,4,16
4,200,7,14
4,200,10,13
4,200,13,12
4,200,16,12
4,200,19,12
4,200,22,13
4,200,25,16
4,200,28,14
4,200,31,12
4,200,34,8
4,200,37,6
4,200,40,4
4,200,43,2
4,200,46,3
4,200,49,9
4,200,52,11
4,200,55,8
4,200,58,6
4,200,61,4
4,500,4,14
4,500,7,13
4,500,10,12
4,500,13,12
4,500,16,12
4,500,19,13
4,500,22,16
4,500,25,14
4,500,28,12
4,500,31,8
4,500,34,6
4,500,37,4
4,500,40,2
4,500,43,3
4,500,46,9
4,500,49,11
4,500,52,8
4,500,55,6
4,500,58,4
4,800,4,14
4,800,7,13
4,800,10,12
4,800,13,11
4,800,16,13
4,800,19,16
4,800,22,14
4,800,25,12
4,800,28,8
4,800,31,6
4,800,34,5
4,800,37,4
4,800,40,5
4,800,43,9
4,800,46,11
4,800,49,8
4,800,52,6
4,800,55,4
4,1100,4,13
4,1100,7,12
4,1100,10,11
4,1100,13,13
4,1100,16,16
4,1100,19,14
4,1100,22,12
4,1100,25,8
4,1100,28,6
4,1100,31,5
4,1100,34,4
4,1100,37,5
4,1100,40,9
4,1100,43,11
4,1100,46,8
4,1100,49,6
4,1100,52,4
4,1400,4,12
4,1400,7,11
4,1400,10,13
4,1400,13,16
4,1400,16,14
4,1400,19,12
4,1400,22,8
4,1400,25,6
4,1400,28,5
4,1400,31,4
4,1400,34,5
4,1400,37,9
4,1400,40,11
4,1400,43,8
4,1400,46,6
4,1400,49,4
4,1700,4,11
4,1700,7,13
4,1700,10,16
4,1700,13,14
4,1700,16,12
4,1700,19,8
4,1700,22,6
4,1700,25,5
4,1700,28,4
4,1700,31,5
4,1700,34,9
4,1700,37,11
4,1700,40,8
4,1700,43,6
4,1700,46,4
4,2000,4,13
4,2000,7,16
4,2000,10,14
4,2000,13,12
4,2000,16,8
4,2000,19,6
4,2000,22,5
4,2000,25,5
4,2000,28,7
4,2000,31,11
4,2000,34,12
4,2000,37,8
4,2000,40,6
4,2000,43,5
4,2000,46,4
4,2000,49,3
4,2000,52,8
4,2000,55,13
4,2000,58,13
4,2000,61,10
4,2000,64,8
4,2000,67,6
4,2300,4,16
4,2300,7,14
4,2300,10,12
4,2300,13,8
4,2300,16,6
4,2300,19,5
4,2300,22,5
4,2300,25,7
4,2300,28,11
4,2300,31,12
4,2300,34,8
4,2300,37,6
4,2300,40,5
4,2300,43,4
4,2300,46,3
4,2300,49,8
4,2300,52,13
4,2300,55,13
4,2300,58,10
4,2300,61,8
4,2300,64,6
5,200,4,14
5,200,7,12
5,200,10,8
5,200,13,6
5,200,16,5
5,200,19,5
5,200,22,7
5,200,25,11
5,200,28,12
5,200,31,8
5,200,34,6
5,200,37,5
5,200,40,4
5,200,43,3
5,200,46,8
5,200,49,13
5,200,52,13
5,200,55,10
5,200,58,8
5,200,61,6
5,500,4,12
5,500,7,8
5,500,10,6
5,500,13,5
5,500,16,5
5,500,19,7
5,500,22,11
5,500,25,12
5,500,28,8
5,500,31,6
5,500,34,5
5,500,37,4
5,500,40,3
5,500,43,8
5,500,46,13
5,500,49,13
5,500,52,10
5,500,55,8
5,500,58,6
5,800,4,8
5,800,7,6
5,800,10,5
5,800,13,5
5,800,16,7
5,800,19,11
5,800,22,13
5,800,25,8
5,800,28,6
5,800,31,5
5,800,34,3
5,800,37,3
5,800,40,8
5,800,43,13
5,800,46,14
5,800,49,10
5,800,52,8
5,800,55,6
5,1100,4,6
5,1100,7,5
5,1100,10,5
5,1100,13,7
5,1100,16,11
5,1100,19,13
5,1100,22,8
5,1100,25,6
5,1100,28,5
5,1100,31,3
5,1100,34,3
5,1100,37,8
5,1100,40,13
5,1100,43,14
5,1100,46,10
5,1100,49,8
5,1100,52,6
5,1400,4,5
5,1400,7,5
5,1400,10,7
5,1400,13,11
5,1400,16,13
5,1400,19,8
5,1400,22,6
5,1400,25,5
5,1400,28,3
5,1400,31,3
5,1400,34,8
5,1400,37,13
5,1400,40,14
5,1400,43,10
5,1400,46,8
5,1400,49,6
5,1700,4,5
5,1700,7,7
5,1700,10,11
5,1700,13,13
5,1700,16,8
5,1700,19,6
5,1700,22,5
5,1700,25,3
5,1700,28,3
5,1700,31,8
5,1700,34,13
5,1700,37,14
5,1700,40,10
5,1700,43,8
5,1700,46,6
5,2000,4,7
5,2000,7,11
5,2000,10,13
5,2000,13,8
5,2000,16,6
5,2000,19,5
5,2000,22,3
5,2000,25,3
5,2000,28,8
5,2000,31,13
5,2000,34,14
5,2000,37,10
5,2000,40,8
5,2000,43,6
5,2000,46,5
5,2000,49,4
5,2000,52,7
5,2000,55,10
5,2000,58,8
5,2000,61,6
5,2000,64,4
5,2000,67,3
5,2300,4,11
5,2300,7,13
5,2300,10,8
5,2300,13,6
5,2300,16,5
5,2300,19,3
5,2300,22,3
5,2300,25,8
5,2300,28,13
5,2300,31,14
5,2300,34,10
5,2300,37,8
5,2300,40,6
5,2300,43,5
5,2300,46,4
5,2300,49,7
5,2300,52,10
5,2300,55,8
5,2300,58,6
5,2300,61,4
5,2300,64,3
6,200,4,13
6,200,7,8
6,200,10,6
6,200,13,5
6,200,16,3
6,200,19,3
6,200,22,8
6,200,25,13
6,200,28,14
6,200,31,10
6,200,34,8
6,200,37,6
6,200,40,5
6,200,43,4
6,200,46,7
6,200,49,10
6,200,52,8
6,200,55,5
6,200,58,3
6,200,61,1
6,500,4,8
6,500,7,6
6,500,10,5
6,500,13,3
6,500,16,3
6,500,19,8
6,500,22,13
6,500,25,14
6,500,28,10
6,500,31,8
6,500,34,6
6,500,37,5
6,500,40,4
6,500,43,7
6,500,46,10
6,500,49,8
6,500,52,5
6,500,55,3
6,500,58,1
6,800,4,6
6,800,7,4
6,800,10,3
6,800,13,3
6,800,16,8
6,800,19,13
6,800,22,14
6,800,25,10
6,800,28,8
6,800,31,6
6,800,34,5
6,800,37,4
6,800,40,7
6,800,43,10
6,800,46,8
6,800,49,5
6,800,52,3
6,800,55,1
6,1100,4,4
6,1100,7,3
6,1100,10,3
6,1100,13,8
6,1100,16,13
6,1100,19,14
6,1100,22,10
6,1100,25,8
6,1100,28,6
6,1100,31,5
6,1100,34,4
6,1100,37,7
6,1100,40,10
6,1100,43,8
6,1100,46,5
6,1100,49,3
6,1100,52,1
6,1400,4,3
6,1400,7,3
6,1400,10,8
6,1400,13,13
6,1400,16,14
6,1400,19,10
6,1400,22,8
6,1400,25,6
6,1400,28,5
6,1400,31,4
6,1400,34,7
6,1400,37,10
6,1400,40,8
6,1400,43,5
6,1400,46,3
6,1400,49,1
6,1700,4,3
6,1700,7,8
6,1700,10,13
6,1700,13,14
6,1700,16,10
6,1700,19,8
6,1700,22,6
6,1700,25,5
6,1700,28,4
6,1700,31,7
6,1700,34,10
6,1700,37,8
6,1700,40,5
6,1700,43,3
6,1700,46,1
6,2000,4,8
6,2000,7,13
6,2000,10,14
6,2000,13,10
6,2000,16,8
6,2000,19,6
6,2000,22,5
6,2000,25,5
6,2000,28,6
6,2000,31,8
6,2000,34,9
6,2000,37,6
6,2000,40,4
6,2000,43,1
6,2000,46,0
6,2000,49,0
6,2000,52,2
6,2000,55,4
6,2000,58,5
6,2000,61,4
6,2000,64,1
6,2000,67,-1
6,2300,4,13
6,2300,7,14
6,2300,10,10
6,2300,13,8
6,2300,16,6
6,2300,19,5
6,2300,22,5
6,2300,25,6
6,2300,28,8
6,2300,31,9
6,2300,34,6
6,2300,37,4
6,2300,40,1
6,2300,43,0
6,2300,46,0
6,2300,49,2
6,2300,52,4
6,2300,55,5
6,2300,58,4
6,2300,61,1
6,2300,64,-1
7,200,4,14
7,200,7,10
7,200,10,8
7,200,13,6
7,200,16,5
7,200,19,5
7,200,22,6
7,200,25,8
7,200,28,9
7,200,31,6
7,200,34,4
7,200,37,1
7,200,40,0
7,200,43,0
7,200,46,2
7,200,49,4
7,200,52,5
7,200,55,4
7,200,58,1
7,200,61,-1
7,500,4,10
7,500,7,8
7,500,10,6
7,500,13,5
7,500,16,5
7,500,19,6
7,500,22,8
7,500,25,9
7,500,28,6
7,500,31,4
7,500,34,1
7,500,37,0
7,500,40,0
7,500,43,2
7,500,46,4
7,500,49,5
7,500,52,4
7,500,55,1
7,500,58,-1
7,800,4,7
7,800,7,6
7,800,10,5
7,800,13,5
7,800,16,6
7,800,19,8
7,800,22,9
7,800,25,6
7,800,28,4
7,800,31,1
7,800,34,0
7,800,37,0
7,800,40,2
7,800,43,4
7,800,46,5
7,800,49,4
7,800,52,1
7,800,55,-1
7,1100,4,5
7,1100,7,5
7,1100,10,5
7,1100,13,6
7,1100,16,8
7,1100,19,9
7,1100,22,6
7,1100,25,4
7,1100,28,1
7,1100,31,0
7,1100,34,0
7,1100,37,2
7,1100,40,4
7,1100,43,5
7,1100,46,4
7,1100,49,1
7,1100,52,-1
7,1400,4,3
7,1400,7,3
7,1400,10,6
7,1400,13,8
7,1400,16,9
7,1400,19,6
7,1400,22,4
7,1400,25,1
7,1400,28,0
7,1400,31,0
7,1400,34,2
7,1400,37,4
7,1400,40,5
7,1400,43,4
7,1400,46,1
7,1400,49,-1
7,1700,4,3
7,1700,7,6
7,1700,10,8
7,1700,13,9
7,1700,16,6
7,1700,19,4
7,1700,22,1
7,1700,25,0
7,1700,28,0
7,1700,31,2
7,1700,34,4
7,1700,37,5
7,1700,40,4
7,1700,43,1
7,1700,46,-1
7,2000,4,5
7,2000,7,6
7,2000,10,7
7,2000,13,6
7,2000,16,4
7,2000,19,1
7,2000,22,-1
7,2000,25,-1
7,2000,28,2
7,2000,31,4
7,2000,34,5
7,2000,37,2
7,2000,40,0
7,2000,43,-2
7,2000,46,-3
7,2000,49,-4
7,2000,52,-1
7,2000,55,1
7,2000,58,3
7,2000,61,1
7,2000,64,-2
7,2000,67,-4
7,2300,4,6
7,2300,7,7
7,2300,10,6
7,2300,13,4
7,2300,16,1
7,2300,19,-1
7,2300,22,-1
7,2300,25,2
7,2300,28,4
7,2300,31,5
7,2300,34,2
7,2300,37,0
7,2300,40,-2
7,2300,43,-3
7,2300,46,-4
7,2300,49,-1
7,2300,52,1
7,2300,55,3
7,2300,58,1
7,2300,61,-2
7,2300,64,-4
8,200,4,7
8,200,7,6
8,200,10,4
8,200,13,1
8,200,16,-1
8,200,19,-1
8,200,22,2
8,200,25,4
8,200,28,5
8,200,31,2
8,200,34,0
8,200,37,-2
8,200,40,-3
8,200,43,-4
8,200,46,-1
8,200,49,1
8,200,52,3
8,200,55,1
8,200,58,-2
8,200,61,-4
8,500,4,6
8,500,7,4
8,500,10,1
8,500,13,-1
8,500,16,-1
8,500,19,2
8,500,22,4
8,500,25,5
8,500,28,2
8,500,31,0
8,500,34,-2
8,500,37,-3
8,500,40,-4
8,500,43,-1
8,500,46,1
8,500,49,3
8,500,52,1
8,500,55,-2
8,500,58,-4
8,800,4,1
8,800,7,0
8,800,10,-1
8,800,13,-2
8,800,16,0
8,800,19,3
8,800,22,4
8,800,25,2
8,800,28,0
8,800,31,-2
8,800,34,-3
8,800,37,-4
8,800,40,-1
8,800,43,1
8,800,46,3
8,800,49,1
8,800,52,-2
8,800,55,-4
8,1100,4,0
8,1100,7,-1
8,1100,10,-2
8,1100,13,0
8,1100,16,3
8,1100,19,4
8,1100,22,2
8,1100,25,0
8,1100,28,-2
8,1100,31,-3
8,1100,34,-4
8,1100,37,-1
8,1100,40,1
8,1100,43,3
8,1100,46,1
8,1100,49,-2
8,1100,52,-4
8,1400,4,-1
8,1400,7,-2
8,1400,10,0
8,1400,13,3
8,1400,16,4
8,1400,19,2
8,1400,22,0
8,1400,25,-2
8,1400,28,-3
8,1400,31,-4
8,1400,34,-1
8,1400,37,1
8,1400,40,3
8,1400,43,1
8,1400,46,-2
8,1400,49,-4
8,1700,4,-2
8,1700,7,0
8,1700,10,3
8,1700,13,4
8,1700,16,2
8,1700,19,0
8,1700,22,-2
8,1700,25,-3
8,1700,28,-4
8,1700,31,-1
8,1700,34,1
8,1700,37,3
8,1700,40,1
8,1700,43,-2
8,1700,46,-4
8,2000,4,1
8,2000,7,3
8,2000,10,3
8,2000,13,1
8,2000,16,-1
8,2000,19,-2
8,2000,22,-3
8,2000,25,-4
8,2000,28,-1
8,2000,31,2
8,2000,34,3
8,2000,37,1
8,2000,40,-1
8,2000,43,-3
8,2000,46,-3
8,2000,49,-4
8,2000,52,-1
8,2000,55,1
8,2000,58,3
8,2000,61,1
8,2000,64,-2
8,2000,67,-3
8,2300,4,3
8,2300,7,3
8,2300,10,1
8,2300,13,-1
8,2300,16,-2
8,2300,19,-3
8,2300,22,-4
8,2300,25,-1
8,2300,28,2
8,2300,31,3
8,2300,34,1
8,2300,37,-1
8,2300,40,-3
8,2300,43,-3
8,2300,46,-4
8,2300,49,-1
8,2300,52,1
8,2300,55,3
8,2300,58,1
8,2300,61,-2
8,2300,64,-3
9,200,4,3
9,200,7,1
9,200,10,-1
9,200,13,-2
9,200,16,-3
9,200,19,-4
9,200,22,-1
9,200,25,2
9,200,28,3
9,200,31,1
9,200,34,-1
9,200,37,-3
9,200,40,-3
9,200,43,-4
9,200,46,-1
9,200,49,1
9,200,52,3
9,200,55,1
9,200,58,-2
9,200,61,-3
9,500,4,1
9,500,7,-1
9,500,10,-2
9,500,13,-3
9,500,16,-4
9,500,19,-1
9,500,22,2
9,500,25,3
9,500,28,1
9,500,31,-1
9,500,34,-3
9,500,37,-3
9,500,40,-4
9,500,43,-1
9,500,46,1
9,500,49,3
9,500,52,1
9,500,55,-2
9,500,58,-3
9,800,4,-1
9,800,7,-2
9,800,10,-3
9,800,13,-4
9,800,16,0
9,800,19,2
9,800,22,3
9,800,25,1
9,800,28,-1
9,800,31,-3
9,800,34,-4
9,800,37,-4
9,800,40,-1
9,800,43,1
9,800,46,3
9,800,49,1
9,800,52,-2
9,800,55,-3
9,1100,4,-2
9,1100,7,-3
9,1100,10,-4
9,1100,13,0
9,1100,16,2
9,1100,19,3
9,1100,22,1
9,1100,25,-1
9,1100,28,-3
9,1100,31,-4
9,1100,34,-4
9,1100,37,-1
9,1100,40,1
9,1100,43,3
9,1100,46,1
9,1100,49,-2
9,1100,52,-3
9,1400,4,-3
9,1400,7,-4
9,1400,10,0
9,1400,13,2
9,1400,16,3
9,1400,19,1
9,1400,22,-1
9,1400,25,-3
9,1400,28,-4
9,1400,31,-4
9,1400,34,-1
9,1400,37,1
9,1400,40,3
9,1400,43,1
9,1400,46,-2
9,1400,49,-3
9,1700,4,-4
9,1700,7,0
9,1700,10,2
9,1700,13,3
9,1700,16,1
9,1700,19,-1
9,1700,22,-3
9,1700,25,-4
9,1700,28,-4
9,1700,31,-1
9,1700,34,1
9,1700,37,3
9,1700,40,1
9,1700,43,-2
9,1700,46,-3
9,2000,4,0
9,2000,7,2
9,2000,10,3
9,2000,13,1
9,2000,16,-1
9,2000,19,-2
9,2000,22,-4
9,2000,25,-3
9,2000,28,-1
9,2000,31,2
9,2000,34,3
9,2000,37,2
9,2000,40,-2
9,2000,43,-2
9,2000,46,-2
9,2000,49,-2
9,2000,52,2
9,2000,55,5
9,2000,58,6
9,2000,61,4
9,2000,64,2
9,2000,67,1
9,2300,4,2
9,2300,7,3
9,2300,10,1
9,2300,13,-1
9,2300,16,-2
9,2300,19,-4
9,2300,22,-3
9,2300,25,-1
9,2300,28,2
9,2300,31,3
9,2300,34,2
9,2300,37,-2
9,2300,40,-2
9,2300,43,-2
9,2300,46,-2
9,2300,49,2
9,2300,52,5
9,2300,55,6
9,2300,58,4
9,2300,61,2
9,2300,64,1
10,200,4,3
10,200,7,1
10,200,10,-1
10,200,13,-2
10,200,16,-4
10,200,19,-3
10,200,22,-1
10,200,25,2
10,200,28,3
10,200,31,2
10,200,34,-2
10,200,37,-2
10,200,40,-2
10,200,43,-2
10,200,46,2
10,200,49,5
10,200,52,6
10,200,55,4
10,200,58,2
10,200,61,1
10,500,4,1
10,500,7,-1
10,500,10,-2
10,500,13,-4
10,500,16,-3
10,500,19,-1
10,500,22,2
10,500,25,3
10,500,28,2
10,500,31,-2
10,500,34,-2
10,500,37,-2
10,500,40,-2
10,500,43,2
10,500,46,5
10,500,49,6
10,500,52,4
10,500,55,2
10,500,58,1
10,800,4,-1
10,800,7,-2
10,800,10,-4
10,800,13,-3
10,800,16,-1
10,800,19,2
10,800,22,3
10,800,25,2
10,800,28,-2
10,800,31,-2
10,800,34,-2
10,800,37,-2
10,800,40,2
10,800,43,5
10,800,46,6
10,800,49,4
10,800,52,2
10,800,55,1
10,1100,4,-2
10,1100,7,-4
10,1100,10,-3
10,1100,13,-1
10,1100,16,2
10,1100,19,3
10,1100,22,2
10,1100,25,-2
10,1100,28,-2
10,1100,31,-2
10,1100,34,-2
10,1100,37,2
10,1100,40,5
10,1100,43,6
10,1100,46,4
10,1100,49,2
10,1100,52,1
10,1400,4,-4
10,1400,7,-3
10,1400,10,-1
10,1400,13,2
10,1400,16,3
10,1400,19,2
10,1400,22,-2
10,1400,25,-2
10,1400,28,-2
10,1400,31,-2
10,1400,34,2
10,1400,37,5
10,1400,40,6
10,1400,43,4
10,1400,46,2
10,1400,49,1
10,1700,4,-3
10,1700,7,-1
10,1700,10,2
10,1700,13,3
10,1700,16,2
10,1700,19,-2
10,1700,22,-2
10,1700,25,-2
10,1700,28,-2
10,1700,31,2
10,1700,34,5
10,1700,37,6
10,1700,40,4
10,1700,43,2
10,1700,46,1
10,2000,4,-1
10,2000,7,2
10,2000,10,3
10,2000,13,2
10,2000,16,-2
10,2000,19,-3
10,2000,22,-4
10,2000,25,-3
10,2000,28,1
10,2000,31,5
10,2000,34,6
10,2000,37,4
10,2000,40,2
10,2000,43,1
10,2000,46,1
10,2000,49,0
10,2000,52,2
10,2000,55,6
10,2000,58,6
10,2000,61,5
10,2000,64,2
10,2000,67,0
10,2300,4,2
10,2300,7,3
10,2300,10,2
10,2300,13,-2
10,2300,16,-3
10,2300,19,-4
10,2300,22,-3
10,2300,25,1
10,2300,28,5
10,2300,31,6
10,2300,34,4
10,2300,37,2
10,2300,40,1
10,2300,43,1
10,2300,46,0
10,2300,49,2
10,2300,52,6
10,2300,55,6
10,2300,58,5
10,2300,61,2
10,2300,64,0
11,200,4,3
11,200,7,2
11,200,10,-2
11,200,13,-3
11,200,16,-4
11,200,19,-3
11,200,22,1
11,200,25,5
11,200,28,6
11,200,31,4
11,200,34,2
11,200,37,1
11,200,40,1
11,200,43,0
11,200,46,2
11,200,49,6
11,200,52,6
11,200,55,5
11,200,58,2
11,200,61,0
11,500,4,2
11,500,7,-2
11,500,10,-3
11,500,13,-4
11,500,16,-3
11,500,19,1
11,500,22,5
11,500,25,6
11,500,28,4
11,500,31,2
11,500,34,1
11,500,37,1
11,500,40,0
11,500,43,2
11,500,46,6
11,500,49,6
11,500,52,5
11,500,55,2
11,500,58,0
11,800,4,-2
11,800,7,-3
11,800,10,-4
11,800,13,-3
11,800,16,1
11,800,19,5
11,800,22,6
11,800,25,4
11,800,28,2
11,800,31,1
11,800,34,1
11,800,37,0
11,800,40,2
11,800,43,6
11,800,46,6
11,800,49,5
11,800,52,2
11,800,55,0
11,1100,4,-3
11,1100,7,-4
11,1100,10,-3
11,1100,13,1
11,1100,16,5
11,1100,19,6
11,1100,22,4
11,1100,25,2
11,1100,28,1
11,1100,31,1
11,1100,34,0
11,1100,37,2
11,1100,40,6
11,1100,43,6
11,1100,46,5
11,1100,49,2
11,1100,52,0
11,1400,4,-4
11,1400,7,-3
11,1400,10,1
11,1400,13,5
11,1400,16,6
11,1400,19,4
11,1400,22,2
11,1400,25,1
11,1400,28,1
11,1400,31,0
11,1400,34,2
11,1400,37,6
11,1400,40,6
11,1400,43,5
11,1400,46,2
11,1400,49,0
11,1700,4,-3
11,1700,7,1
11,1700,10,5
11,1700,13,6
11,1700,16,4
11,1700,19,2
11,1700,22,1
11,1700,25,1
11,1700,28,0
11,1700,31,2
11,1700,34,6
11,1700,37,6
11,1700,40,5
11,1700,43,2
11,1700,46,0
11,2000,4,0
11,2000,7,5
11,2000,10,6
11,2000,13,4
