 format: day,hour,forecast,value  location:51_109 Start : 20160301 
8,800,10,-0.9
8,800,13,-1.8
8,800,16,0.4
8,800,19,3.4
8,800,22,4.4
8,800,25,2.1
8,800,28,0.1
8,800,31,-1.7
8,800,34,-2.7
8,800,37,-3.7
8,800,40,-0.8
8,800,43,1.2
8,800,46,3.1
8,800,49,1.1
8,800,52,-1.8
8,800,55,-3.6
8,1100,4,0.1
8,1100,7,-0.9
8,1100,10,-1.8
8,1100,13,0.5
8,1100,16,3.4
8,1100,19,4.4
8,1100,22,2.1
8,1100,25,0.1
8,1100,28,-1.7
8,1100,31,-2.8
8,1100,34,-3.7
8,1100,37,-0.8
8,1100,40,1.2
8,1100,43,3.1
8,1100,46,1.1
8,1100,49,-1.8
8,1100,52,-3.6
8,1400,4,-0.9
8,1400,7,-1.8
8,1400,10,0.3
8,1400,13,3.4
8,1400,16,4.2
8,1400,19,2.1
8,1400,22,0.1
8,1400,25,-1.7
8,1400,28,-2.8
8,1400,31,-3.7
8,1400,34,-0.8
8,1400,37,1.2
8,1400,40,3.1
8,1400,43,1.1
8,1400,46,-1.8
8,1400,49,-3.6
8,1700,4,-1.8
8,1700,7,0.3
8,1700,10,3.4
8,1700,13,4.2
8,1700,16,2.1
8,1700,19,0.1
8,1700,22,-1.7
8,1700,25,-2.8
8,1700,28,-3.7
8,1700,31,-0.8
8,1700,34,1.2
8,1700,37,3.1
8,1700,40,1.1
8,1700,43,-1.8
8,1700,46,-3.6
8,2000,4,1.1
8,2000,7,3.1
8,2000,10,3.2
8,2000,13,1
8,2000,16,-0.9
8,2000,19,-1.9
8,2000,22,-2.9
8,2000,25,-3.9
8,2000,28,-0.8
8,2000,31,2.2
8,2000,34,3.1
8,2000,37,1.1
8,2000,40,-0.9
8,2000,43,-2.8
8,2000,46,-2.9
8,2000,49,-3.9
8,2000,52,-0.8
8,2000,55,1.4
8,2000,58,3
8,2000,61,1.1
8,2000,64,-1.8
8,2000,67,-2.7
8,2300,4,3.1
8,2300,7,3.2
8,2300,10,1
8,2300,13,-0.9
8,2300,16,-1.9
8,2300,19,-2.9
8,2300,22,-3.9
8,2300,25,-0.8
8,2300,28,2.2
8,2300,31,3.1
8,2300,34,1.1
8,2300,37,-0.9
8,2300,40,-2.8
8,2300,43,-2.9
8,2300,46,-3.9
8,2300,49,-0.8
8,2300,52,1.4
8,2300,55,3
8,2300,58,1.1
8,2300,61,-1.8
8,2300,64,-2.7
9,200,4,3.1
9,200,7,1.1
9,200,10,-0.9
9,200,13,-1.9
9,200,16,-2.9
9,200,19,-3.9
9,200,22,-0.8
9,200,25,2.2
9,200,28,3.1
9,200,31,1.1
9,200,34,-0.9
9,200,37,-2.8
9,200,40,-2.9
9,200,43,-3.9
9,200,46,-0.8
9,200,49,1.4
9,200,52,3
9,200,55,1.1
9,200,58,-1.8
9,200,61,-2.7
9,500,4,1.1
9,500,7,-0.9
9,500,10,-1.8
9,500,13,-2.9
9,500,16,-3.9
9,500,19,-0.8
9,500,22,2.2
9,500,25,3.1
9,500,28,1.1
9,500,31,-0.9
9,500,34,-2.8
9,500,37,-2.9
9,500,40,-3.9
9,500,43,-0.8
9,500,46,1.4
9,500,49,3
9,500,52,1.1
9,500,55,-1.8
9,500,58,-2.7
9,800,4,-0.9
9,800,7,-1.8
9,800,10,-2.7
9,800,13,-3.7
9,800,16,0.2
9,800,19,2.3
9,800,22,3.2
9,800,25,1.1
9,800,28,-0.9
9,800,31,-2.9
9,800,34,-3.6
9,800,37,-3.9
9,800,40,-0.8
9,800,43,1.3
9,800,46,3
9,800,49,1.1
9,800,52,-1.7
9,800,55,-2.6
9,1100,4,-1.8
9,1100,7,-2.7
9,1100,10,-3.7
9,1100,13,0.2
9,1100,16,2.3
9,1100,19,3.2
9,1100,22,1.1
9,1100,25,-0.9
9,1100,28,-2.9
9,1100,31,-3.6
9,1100,34,-3.9
9,1100,37,-0.8
9,1100,40,1.3
9,1100,43,3
9,1100,46,1.1
9,1100,49,-1.7
9,1100,52,-2.6
9,1400,4,-2.7
9,1400,7,-3.7
9,1400,10,0.2
9,1400,13,2.3
9,1400,16,3.2
9,1400,19,1.1
9,1400,22,-0.9
